每股指标,摊薄每股收益_最新股数,1.126123,3.660611,2.980835,2.038524,1.124422,3.648136,2.977196,2.034176,1.149939,3.643931,3.069764,2.01674,1.186748,4.3178,3.393114,2.121027,1.303132,3.906844,3.025961,1.895396,1.127116,3.148251,2.451228,1.539962,0.991595,3.112433,2.594639,1.695375,0.928891,2.864452,2.391028,1.59038,0.834244,2.702848,2.227912,1.493229,0.794977,2.544552,2.078263,1.391163,0.741865,2.37241,1.947799,1.310975,0.698865,2.227392,1.809963,1.206216,0.631436,1.947326,1.564155,1.022451,0.518691,1.640515,1.24468,0.808113,0.391629,1.205177,0.887781,0.577993,0.246709,0.875145,0.642416,0.414106,0.192738,0.627606,0.452296,0.294062,0.138977,0.537972,0.445426,0.309219,0.145906,0.405699,0.284644,0.172127,0.066546,0.179477,0.082493,0.116476,,0.028052,0.083428,0.104995,0.067758,0.046642,0.017336,0.014793
每股指标,摊薄每股净资产_期末股数,39.216651,38.704531,36.766337,34.651656,37.783334,36.726099,36.065225,35.069269,35.273322,34.045633,33.430875,32.441032,32.893135,31.636998,30.848512,29.62453,29.93824,28.648839,27.825503,26.579089,26.689852,25.502262,24.668816,23.955376,24.420092,23.371425,22.854192,21.871955,21.965581,21.182632,20.627611,19.701935,19.739674,18.821122,18.411668,17.670838,17.589534,17.017845,16.69515,15.876863,15.952393,15.103033,14.513909,13.75803,13.649905,12.858282,12.28165,11.570228,11.265798,10.48546,10.207694,14.50984,14.271453,13.350417,12.783886,12.026886,11.492397,10.681346,9.907287,9.380029,16.203846,15.351864,14.836568,14.004535,12.341702,11.919492,11.169557,10.618239,10.398429,9.804409,9.337655,8.77641,8.404016,7.779415,7.399283,6.92323,6.624145,4.050929,3.535962,3.197145,,2.665069,2.521605,,2.021859,1.665825,1.857115,2.369603
每股指标,调整每股净资产_期末股数,35.551339,35.193072,33.317724,31.292397,34.363001,33.408828,33.032781,32.09584,32.348608,31.173534,30.617839,29.552373,30.233513,28.922499,28.118609,26.868008,27.44806,26.21498,25.304322,24.073794,24.279243,23.251516,22.301386,21.643304,22.446182,21.350726,20.956387,19.906421,20.165736,19.572398,19.131269,18.312891,18.328343,17.454991,17.166506,16.506065,16.424569,15.729582,15.682448,14.828416,15.104398,14.285114,13.779288,13.062828,12.99895,12.212943,11.709794,11.031387,10.717352,9.903737,9.738925,13.958589,13.816957,12.907022,12.34758,11.660763,11.111811,10.394863,9.612924,9.105414,15.716694,14.899869,14.449489,13.671331,11.929601,11.479934,10.792778,10.246134,9.956581,9.327446,9.010986,8.46974,8.120175,7.485319,7.141992,6.684736,6.335302,3.691222,3.153637,2.872844,,2.27849,2.190234,,1.777705,1.377864,1.808653,2.323777
每股指标,每股净资产_最新股数,39.216912,38.704788,36.766581,34.651886,37.08908,36.051271,35.40254,34.424884,34.625188,33.420058,32.816595,31.84494,32.288736,31.05568,30.281682,29.080191,29.388136,28.122428,27.314219,26.090708,26.199436,25.033668,24.215536,23.515205,23.971382,22.941984,22.434255,21.470066,21.561972,20.793409,20.248586,19.339919,19.376965,18.475291,18.073361,17.346143,17.266333,15.320424,15.029915,14.293248,14.361244,13.596603,13.066239,12.385755,12.288414,11.575751,11.056634,10.416172,10.142107,9.439603,9.189542,8.708842,8.565761,8.012953,6.515518,6.1297,5.857289,5.443924,5.049412,4.780686,4.588262,4.347015,4.201105,3.965507,2.915887,2.816134,2.638952,2.508696,2.456763,2.316418,2.206142,2.07354,1.985557,1.837987,1.748176,1.635702,1.56504,0.765476,0.668166,0.604142,,0.503599,0.47649,,0.286614,0.236143,0.175507,0.167954
每股指标,每股经营现金流,3.108349,30.886736,9.587629,-3.683362,-2.859969,-11.42091,-12.758929,-13.884663,-0.589775,20.873062,11.516847,11.659044,27.27053,-16.587416,-15.866804,-18.966833,-12.022431,-18.762443,-4.176855,-10.510253,-14.311976,-1.647636,-4.143063,-1.395927,3.600702,-28.305044,-25.969962,-17.435785,-16.754548,-17.141571,-18.092278,-7.665928,-10.106046,-7.829113,-7.817175,-2.023827,-2.250361,10.655941,0.753936,1.459269,-4.185439,42.971499,31.861536,35.730579,-2.820071,35.799916,11.224648,8.605238,7.913499,10.976222,9.427566,16.550385,9.728153,9.187608,6.02327,19.569349,1.011403,-0.73104,-8.180048,-8.284257,-17.216168,19.633329,24.005948,13.887912,2.313875,14.369631,-3.13965,-1.897892,-10.683815,0.665706,-11.768586,-13.138152,-8.074566,5.052309,0.799089,4.683221,2.12513,2.728497,-1.467651,20.743005,,-3.751502,3.399118,,3.072383,8.237858,,
每股指标,每股现金流量净额,10.042479,13.01186,-2.963473,-6.194821,-7.237941,-0.898912,-3.431645,8.145903,8.972417,6.085539,-1.23953,4.464619,21.788293,-17.524405,-15.281505,-9.619668,-4.530278,-9.044334,7.77,2.529556,0.29354,10.833975,-3.757052,-1.618224,8.697699,8.787571,6.963512,4.651246,4.188938,3.795898,-0.260951,-0.155049,-6.272359,1.793491,-1.171464,2.166939,-1.239722,6.33587,12.44158,0.005931,-1.041517,-2.350199,-9.535481,1.339491,-8.364528,12.07259,8.207694,7.63038,7.828521,-6.719084,-5.302697,3.617855,0.949063,-0.591402,-0.400426,16.351659,-1.780548,0.116261,-8.324216,-8.603467,-17.371681,13.111119,17.870854,12.497695,3.109671,6.942398,-14.356871,-9.118669,-12.195703,-2.903065,-10.423237,-13.870087,-9.210078,11.105249,-2.987268,-2.395693,-4.204203,4.108503,-7.741622,9.124917,,-5.613556,-0.125228,,3.665222,5.834407,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,27.3276,26.773708,26.590795,25.657893,26.452248,25.311976,24.927553,23.973043,24.252527,23.090882,23.094059,22.028737,22.511215,21.306777,20.547078,19.631077,19.977086,18.676037,18.328872,17.181669,17.340714,16.204197,15.922739,14.99663,15.323818,14.315442,14.028737,13.114277,13.096418,12.409791,12.037546,11.223885,11.196351,10.348368,9.937229,9.1899,9.161692,9.107915,9.072065,8.309416,8.258922,7.435229,7.868255,7.161137,7.05422,6.277923,6.460844,5.778343,5.599884,4.898488,4.765641,6.745473,6.476145,5.61195,7.303634,6.447061,5.999907,5.231503,5.198498,4.59058,7.552839,6.681564,6.166014,5.359719,5.486615,5.170835,4.772894,4.103156,3.896749,3.308517,3.465795,2.889289,2.518052,1.900494,1.889852,1.413615,1.126121,1.055835,0.944366,0.507807,,0.54142,0.654239,,0.48185,0.18556,0.183448,0.208719
每股指标,每股资本公积金,3.895477,3.895477,3.897462,3.960497,3.597285,3.597429,3.598681,3.598681,3.598681,3.598681,3.594781,3.605949,3.605901,3.605901,3.605901,3.605901,3.606142,3.606142,3.606142,3.606142,3.606142,3.606142,3.606142,3.606142,3.606046,3.606142,3.606816,3.606816,3.606816,3.610811,3.610811,3.610811,3.610811,3.610811,3.610811,3.612207,3.61187,2.669588,2.669588,2.669588,2.669588,2.669588,2.669588,2.669588,2.669588,2.669588,2.66098,2.632059,2.506088,2.427146,2.575005,3.963942,3.994882,3.938041,2.65381,2.753384,2.666048,2.6234,2.472,2.55266,5.424928,5.444222,5.75083,5.725092,3.554318,3.447887,3.439964,3.558384,3.544981,3.539193,3.464144,3.479405,3.478248,3.471204,3.491651,3.491835,3.491424,0.70998,0.734803,0.70998,,0.70998,0.672364,,0.380304,0.380304,0.476516,0.934198
