每股指标,每股经营现金流,9.058903,35.662628,33.677619,25.445336,14.091459,12.871744,18.928528,19.974409,14.452604,26.252574,22.559055,8.831465,22.16172,14.35009,5.827831,15.62341,22.873561,-6.74576,-4.061085,1.053928,1.307922,10.115013,6.297714,16.457711,10.579147,7.167069,4.417255,1.512843,-7.493925,-9.787579,-12.742474,-7.519795,0.150473,3.550676,-3.838846,-5.185046,3.004941,28.055802,21.909629,23.740241,20.84026,5.015788,-1.258323,11.778401,0.179807,7.00846,16.641387,15.457813,9.435998,13.432567,13.245252,12.677249,11.887224,16.701814,5.744731,-2.120577,-3.091519,-8.399413,7.462299,-2.454167,-14.945234,19.135229,-1.646927,0.251088,-2.558454,6.616767,1.356961,0.335515,2.469675,2.368411,3.55497,0.283561,-0.757192,2.251803,1.126214,1.809809,,0.06898,,,2.546132,0.590304,5.704353,6.634363,
每股指标,每股现金流量净额,2.961841,0.884615,1.304512,5.41596,7.43837,6.299061,6.261205,8.504694,4.856299,0.759085,0.739703,-0.044215,4.517867,1.220169,0.567989,0.110236,11.667625,1.167322,0.098701,-0.447569,-1.335053,-0.932922,-1.911257,-0.985948,1.26934,2.927784,1.319347,2.954484,0.723108,-3.56564,-1.759705,0.396513,1.379315,-1.497282,-2.795483,-3.174567,-0.318077,6.359911,0.524027,4.080196,2.783608,-4.804483,-5.208932,-4.097127,-0.238828,-2.012833,2.94097,0.311716,-5.475083,1.35401,0.717957,1.887962,0.453887,0.705537,-6.292053,-8.038894,-7.15465,-13.003942,2.251168,-5.729697,-16.308183,23.640204,-1.538336,-0.598888,-3.135282,-0.67628,0.172483,2.450256,2.280809,1.642719,3.456721,0.093782,-0.407878,3.173332,1.587876,0.209721,,-0.069862,,,1.03743,0.163986,5.537402,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,18.722289,17.556935,17.302089,17.10857,16.628709,15.555875,15.052392,14.66066,14.191853,13.197153,12.77241,12.315112,11.817231,10.825711,10.385826,9.999242,9.70639,8.887492,9.333055,9.047936,8.756657,7.975865,7.708127,7.643506,7.935195,7.230332,7.066989,7.091195,6.979268,6.229749,6.049917,5.982295,5.659356,5.104422,4.941702,6.107696,5.788123,5.183488,5.088196,4.973068,4.82278,4.302514,4.155504,4.892612,4.646053,4.107065,3.958799,4.341673,4.206741,3.685819,3.54063,3.327244,3.334874,2.894647,2.781358,2.373315,2.27192,1.913493,1.784682,1.472025,1.475659,1.19306,1.291468,1.045332,1.104689,0.905468,0.822113,0.663229,0.789941,0.648388,0.619654,0.460799,0.631281,0.49624,0.409053,0.374364,,0.287995,,,0.168049,-0.044116,0.07705,0.077053,
每股指标,每股资本公积金,5.692913,5.692913,5.695184,5.695184,5.695184,5.695184,5.695184,5.695184,5.695184,5.695184,5.695184,5.695184,5.703513,5.703513,5.703513,5.707904,5.707904,5.707904,4.39464,4.39464,4.39464,4.39464,4.394627,4.394627,3.337603,3.337603,3.337603,2.638379,2.154084,2.153995,2.153989,1.731852,1.731828,1.731828,1.731828,2.551377,2.551376,2.550964,2.550964,2.550964,2.550964,2.550964,2.550964,3.261156,3.261206,3.261156,3.261596,2.696285,2.599653,2.483813,2.629993,2.719705,2.736233,2.73565,2.747499,2.796168,2.762052,2.73565,2.708634,2.709094,2.715254,2.714126,1.568322,1.571941,1.566162,1.559282,1.559635,1.566278,1.557058,1.567468,1.567837,1.56846,1.572382,1.587088,1.565577,0.16443,,0.164344,,,-1.1e-05,-0.001547,0.792104,2.3e-05,
每股指标,每股盈余公积金,2.95215,2.95215,2.580405,2.580405,2.580405,2.580405,2.22668,2.22668,2.22668,2.22668,1.886432,1.886432,1.886432,1.886432,1.577528,1.577528,1.577528,1.577528,1.43675,1.43675,1.43675,1.43675,1.206652,1.206652,1.288052,1.288052,1.055884,1.106375,1.140974,1.140981,0.932533,0.958066,0.958068,0.958068,0.778492,1.01204,1.01204,1.01204,0.815715,0.815715,0.815715,0.815715,0.649254,0.779104,0.779104,0.779104,0.606445,0.683414,0.683414,0.683414,0.515393,0.515393,0.515393,0.515393,0.374325,0.374325,0.374325,0.374325,0.261506,0.261506,0.261506,0.261506,0.208775,0.208775,0.208775,0.208775,0.150477,0.150477,0.150477,0.150477,0.097208,0.097208,0.097208,0.097208,0.059165,0.072152,,0.072152,,,0.047057,0.014346,0.075119,0.061078,
每股指标,每股留存收益,21.674439,20.509085,19.882495,19.688976,19.209115,18.136281,17.279073,16.887341,16.418534,15.423834,14.658843,14.201544,13.703664,12.712144,11.963355,11.576771,11.283918,10.465021,10.769806,10.484687,10.193408,9.412616,8.914779,8.850159,9.223248,8.518385,8.122873,8.19757,8.120243,7.37073,6.98245,6.940362,6.617424,6.06249,5.720194,7.119737,6.800164,6.195528,5.903912,5.788784,5.638496,5.11823,4.804758,5.671717,5.425158,4.88617,4.565245,5.025087,4.890155,4.369233,4.056023,3.842637,3.850267,3.410041,3.155684,2.747641,2.646246,2.287819,2.046189,1.733532,1.737166,1.454566,1.500243,1.254108,1.313464,1.114244,0.97259,0.813706,0.940418,0.798865,0.716862,0.558007,0.728489,0.593448,0.468218,0.446516,,0.360148,,,0.215107,-0.02977,0.152169,0.138131,
每股指标,每股营业收入,3.086614,10.897789,8.324651,5.626892,2.800575,10.089491,7.68519,5.214566,2.651271,9.325408,7.152483,4.867353,2.506511,8.764233,6.782556,4.453664,2.311175,7.991217,6.471038,4.16428,2.201398,6.842709,5.036811,3.325744,1.929519,6.233001,4.540119,3.014402,1.559661,5.554381,4.075715,2.667239,1.298183,4.993226,3.66386,3.158114,1.64968,6.063145,4.600197,3.088893,1.557992,5.004424,3.621806,2.771672,1.354387,4.725402,3.41136,2.529384,1.223969,4.425198,3.216944,2.123455,1.018512,3.586157,2.644117,1.720624,0.833129,2.762353,1.978754,1.260901,0.586325,2.050029,1.661814,1.078664,0.530463,1.670202,1.145074,0.739948,0.382086,1.361517,0.996089,0.642316,0.321555,0.897514,0.629352,0.48707,,0.780879,,,0.683652,0.577341,1.26173,0.726974,
每股指标,每股营业总收入,3.086614,10.897789,8.324651,5.626892,2.800575,10.089491,7.68519,5.214566,2.651271,9.325408,7.152483,4.867353,2.506511,8.764233,6.782556,4.453664,2.311175,7.991217,6.471038,4.16428,2.201398,6.842709,5.036811,3.325744,1.929519,6.233001,4.540119,3.014402,1.559661,5.554381,4.075715,2.667239,1.298183,4.993226,3.66386,3.158114,1.64968,6.063145,4.600197,3.088893,1.557992,5.004424,3.621806,2.771672,1.354387,4.725402,3.41136,2.529384,1.223969,4.425198,3.216944,2.123455,1.018512,3.586157,2.644117,1.720624,0.833129,2.762353,1.978754,1.260901,0.586325,2.050029,1.661814,1.078664,0.530463,1.670202,1.145074,0.739948,0.382086,1.361517,0.996089,0.642316,0.321555,0.897514,0.629352,0.48707,,0.780879,,,0.683652,0.577341,1.26173,0.726974,
