每股指标,摊薄每股收益_最新股数,0.175756,0.754226,0.551375,0.364948,0.16872,0.738149,0.545487,0.368083,0.173764,0.719723,0.542679,0.372719,0.178959,0.705866,0.537164,0.372189,0.179232,0.6721,0.5075,0.350119,0.167557,0.59858,0.45222,0.3132,0.163193,0.581619,0.49526,0.353952,0.158172,0.558904,0.475692,0.338559,0.152076,0.535072,0.451584,0.321806,0.144777,0.510774,0.418397,0.288744,0.144684,0.530224,0.408255,0.281634,0.14226,0.526345,0.406976,0.278462,0.140786,0.486979,0.373076,0.250521,0.123567,0.432733,0.330102,0.222216,0.114095,0.385404,0.298874,0.206425,0.103779,0.324065,0.245937,0.161452,0.081235,0.250825,0.192593,0.12726,0.057443,0.197196,0.183729,0.130463,0.067104,0.174509,0.141968,0.092755,0.037698,0.130013,0.097888,0.059041,0.030718,0.085322,0.051003,0.064963,0.089093,0.029312,0.024542,0.023968,0.01373,0.017581,0.02898
每股指标,摊薄每股净资产_期末股数,8.48325,8.361237,8.298077,8.186063,8.276189,8.175326,7.991473,7.776499,7.792348,7.575054,7.35765,7.187653,7.158556,6.991059,6.837153,6.60944,6.62406,6.473252,6.321555,6.134207,6.14882,5.98166,5.841933,5.77122,5.809299,5.610989,5.525493,5.359365,5.312166,5.140379,5.023791,4.848241,4.771128,4.743066,4.69285,4.591437,4.591674,4.456594,4.381567,4.241076,4.240808,4.094025,3.937432,3.805763,3.830978,3.702802,3.596594,3.456886,3.481259,3.3072,3.185618,3.0449,3.095344,2.954274,2.83615,2.708949,2.727853,2.590613,2.486363,2.399588,2.430006,2.307619,2.231552,2.113087,2.135054,2.028813,1.951429,1.870059,1.911246,1.844759,1.788669,1.71472,1.749735,1.673367,1.657377,1.576625,1.570542,1.529528,1.490507,1.408928,,1.11658,,1.101727,1.093148,1.545812,1.537086,1.93533,1.419923,1.335406,1.414725
每股指标,调整每股净资产_期末股数,8.118462,7.997451,7.956587,7.886127,7.938839,7.853642,7.641442,7.436424,7.441899,7.220909,7.018485,6.860493,6.838566,6.659357,6.541142,6.325984,6.351016,6.212695,6.073151,5.887655,5.892679,5.697745,5.569089,5.524756,5.584127,5.3835,5.331531,5.158708,5.096406,4.935629,4.841691,4.633103,4.516624,4.512748,4.507381,4.426352,4.426515,4.282144,4.239048,4.103098,4.118958,3.963079,3.809465,3.676556,3.698866,3.563527,3.464499,3.329994,3.347183,3.172147,3.059688,2.919297,2.978523,2.827295,2.714322,2.595575,2.607332,2.471597,2.35175,2.272275,2.304004,2.174151,2.09502,1.971422,1.995138,1.881645,1.797123,1.726885,1.796481,1.72581,1.675097,1.605104,1.691883,1.609539,1.586785,1.512214,1.514255,1.460173,1.420037,1.340341,,1.032727,,0.996421,1.026004,1.545812,1.537086,1.93533,1.419923,1.335406,1.414725
每股指标,每股净资产_最新股数,8.483239,8.361226,8.298066,8.186053,7.561505,7.469352,7.301376,7.104965,7.119446,6.920915,6.722286,6.566969,6.540384,6.387351,6.246736,6.038687,6.052044,5.91426,5.775662,5.604492,5.617843,5.465118,5.337457,5.27285,5.307641,5.126456,5.048343,4.896561,4.853438,4.696485,4.589965,4.429574,4.359121,4.333482,4.287603,4.194947,4.195164,4.071748,4.0032,3.874841,3.874596,3.740489,3.597418,3.477119,3.500156,3.318041,3.120221,2.997193,3.018325,2.867412,2.759853,2.637943,2.681634,2.55942,2.457084,2.346883,2.36326,2.244364,2.154047,2.07887,2.105223,1.999193,1.758017,1.66469,1.681996,1.598299,1.537336,1.473233,1.50568,1.453302,1.409113,1.350857,1.378441,1.318279,1.305682,1.242065,1.237273,1.204962,1.174222,1.109954,,0.725738,,0.637315,0.632353,0.681724,0.677875,0.627666,0.460509,0.433099,0.272221
每股指标,每股经营现金流,0.60894,2.520173,0.158982,0.1044,-0.137447,1.871564,0.571147,-0.225708,0.011005,2.773367,1.651422,2.157975,1.660254,-0.03851,-1.064469,-0.43052,-0.999147,2.864444,1.520676,2.339008,1.971901,0.248067,0.169313,0.466584,1.47542,-1.644992,-1.90472,-0.308755,-0.798796,2.249949,1.939803,1.219713,1.299923,1.379594,1.286265,2.111832,1.306748,0.618506,-0.178961,0.116624,-0.511783,2.283021,1.818739,2.267059,1.359311,0.439571,1.483452,1.58562,1.38547,0.797666,-0.157092,-0.906117,-0.272992,0.945466,1.204426,1.90395,2.030123,0.7679,0.611401,0.086201,0.754423,1.106932,0.901161,0.644384,1.004305,-0.473106,-0.764705,-0.065108,1.279956,1.673371,0.33414,-0.099555,0.023487,0.202423,-0.04335,-0.055582,-0.00306,0.109943,-0.3485,-0.464826,,0.06629,,-0.540468,-0.325655,,,,,,
每股指标,每股现金流量净额,-1.325503,-0.198893,-1.195855,-1.508894,-1.919422,-0.502044,-1.79192,-0.189868,-0.341997,1.444552,0.711696,0.566527,0.71494,0.393477,-0.683465,-0.316986,-0.765598,1.633093,0.663614,1.646429,1.565009,0.506053,1.474995,1.270014,1.614824,-1.164137,-1.46992,-0.573168,-1.376058,2.479204,1.536017,0.90272,1.175149,-0.205494,0.138198,1.255829,0.863951,-0.111522,-0.632203,0.141225,-0.375922,-0.326348,-0.439505,0.703204,0.989911,-0.008364,1.28439,1.475363,1.57326,0.280217,-0.547877,-0.878125,-0.234754,0.196724,0.227088,1.632046,1.872787,0.88841,1.052155,0.388605,1.116307,0.655754,0.48368,0.423709,1.072057,-1.32008,-1.426829,-0.51758,0.568391,1.546137,0.409078,-0.220222,-0.040793,0.035427,-0.151808,-0.117901,-0.025342,0.483897,0.070871,-0.030093,,0.147879,,-0.444272,0.645549,,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,4.154901,3.980124,4.091213,3.909658,4.217491,4.034301,4.149401,3.954736,4.0173,3.835577,3.870935,3.684358,3.740549,3.564696,3.576776,3.397033,3.438584,3.250767,3.265119,3.093077,3.113792,2.937782,2.910533,2.772905,2.80508,2.63917,2.663766,2.527952,2.499656,2.331633,2.373398,2.242781,2.216632,2.196278,2.202881,2.080607,2.055763,1.903402,1.899235,1.77568,1.789291,1.637909,1.621312,1.499806,1.538276,1.412511,1.428046,1.28127,1.31942,1.158602,1.123812,0.98264,1.012033,0.870147,0.979125,0.854925,0.883147,0.751632,0.725983,0.619938,0.650581,0.531458,0.564034,0.457636,0.498749,0.396936,0.425958,0.343654,0.38509,0.312595,0.387761,0.320352,0.340759,0.256946,0.276072,0.214777,0.185534,0.157123,0.143094,0.093905,,0.060092,,0.093207,-0.14284,0.074349,0.05565,0.073904,0.042334,0.022583,0.063467
每股指标,每股资本公积金,0.845725,0.845108,0.845129,0.844987,0.459013,0.461187,0.461245,0.461156,0.461071,0.461078,0.461132,0.461197,0.461221,0.461156,0.46116,0.461143,0.461048,0.461014,0.461876,0.462579,0.46188,0.461883,0.462135,0.462101,0.462043,0.462016,0.483114,0.4831,0.482991,0.482815,0.482784,0.482784,0.482574,0.481948,0.481684,0.4831,0.483097,0.482261,0.481364,0.481364,0.475882,0.475895,0.475912,0.476327,0.476327,0.453006,0.441036,0.440864,0.429019,0.421573,0.426071,0.427844,0.441942,0.43965,0.436948,0.438184,0.431163,0.426302,0.417088,0.429773,0.430092,0.426309,0.359527,0.347759,0.325174,0.320912,0.317579,0.320175,0.32324,0.32859,0.289561,0.286358,0.301025,0.301466,0.301423,0.30132,0.301309,0.301565,0.301549,0.301549,,0.018994,,,0.232888,0.438057,0.481435,0.861425,,,
