每股指标,摊薄每股收益_最新股数,0.214824,0.831586,0.631056,0.398619,0.205527,0.80599,0.612521,0.388281,0.201112,0.769625,0.592474,0.380687,0.204449,0.740435,0.564327,0.368432,0.202152,0.689127,0.53348,0.349382,0.188183,0.616958,0.472408,0.310969,0.1834,0.606023,0.516227,0.347002,0.175011,0.579408,0.49034,0.330841,0.167825,0.551346,0.457193,0.31028,0.159179,0.525571,0.440507,0.300437,0.156259,0.515973,0.437764,0.298057,0.154624,0.51277,0.435561,0.297248,0.152664,0.475208,0.39427,0.263875,0.134323,0.414574,0.34311,0.230008,0.12416,0.348379,0.287891,0.190486,0.097339,0.271078,0.200426,0.130977,0.071346,0.1857,0.147089,0.093473,0.147075,0.125111,0.016592,0.002983,0.005723,0.005491,0.008277,0.003291
每股指标,摊薄每股净资产_期末股数,8.07636,7.906618,7.824671,7.652085,7.535397,7.402668,7.26813,7.056851,7.062891,6.8839,6.673526,6.498732,6.533231,6.3672,6.244726,6.027798,6.051105,5.87095,5.716143,5.531611,5.555321,5.38573,5.238748,5.135246,5.203441,4.995868,4.908132,4.722423,4.721692,4.544206,4.43016,4.243997,4.249133,4.145753,4.08284,3.926491,3.949718,3.812551,3.788669,3.622092,3.638312,3.479719,3.367075,3.203353,3.213646,3.05154,2.946864,2.790125,2.782169,2.595823,2.546768,2.431288,2.45922,2.308586,2.237338,2.12893,2.136095,2.00004,1.909982,1.814479,1.774663,1.668968,1.625978,1.312085,,1.318534,,,1.117096,-5.983003,,,,,,1.030108
每股指标,调整每股净资产_期末股数,7.522905,7.364266,7.317681,7.156496,7.005491,6.892657,6.734427,6.524839,6.513636,6.338716,6.12534,5.964021,6.003285,5.855901,5.745953,5.524976,5.543957,5.382412,5.244754,5.075692,5.098887,4.933622,4.788086,4.709714,4.800444,4.580273,4.480346,4.298125,4.315849,4.14919,4.023486,3.827805,3.831213,3.764998,3.709985,3.55004,3.603601,3.474386,3.468767,3.296951,3.314408,3.14503,3.031503,2.869212,2.878122,2.724754,2.637696,2.488845,2.473521,2.281963,2.255294,2.154008,2.194686,2.047103,1.980473,1.890496,1.913418,1.780122,1.678922,1.596793,1.576676,1.49112,1.461889,1.123418,,1.140453,,,0.947453,-6.095155,,,,,,1.030108
每股指标,每股净资产_最新股数,8.07636,7.906617,7.82467,7.652085,7.535396,7.402667,7.268129,7.05685,7.06289,6.883899,6.673526,6.498732,6.53323,6.3672,6.244725,6.027797,6.051104,5.87095,5.716142,5.531611,5.55532,5.385729,5.238748,5.135246,5.20344,4.995867,4.908132,4.722423,4.721691,4.544205,4.43016,4.243997,3.943314,3.847375,3.788989,3.643893,3.665449,3.538154,3.51599,3.361402,3.376455,3.229276,3.12474,2.972801,2.982353,2.831914,2.734772,2.589314,2.58193,2.408996,2.363471,2.256303,2.282224,2.142432,2.076312,1.975707,1.982356,1.856092,1.772517,1.683887,1.646936,1.548849,1.508953,1.012229,1.057634,0.97953,,,0.829883,-2.078972,0.240017,0.227459,0.223047,0.394216,0.388704,0.380472
每股指标,每股经营现金流,3.385413,6.03717,5.812076,2.873865,-2.196763,3.866022,5.357345,0.832554,2.23886,5.215344,3.938179,3.867327,2.588288,3.777334,3.969327,2.596654,1.049425,0.684647,0.435895,0.460493,1.093681,-0.174111,-0.828054,-0.925604,0.750227,1.007394,0.291834,-0.030035,0.753962,0.302663,0.321121,-0.63275,-0.363116,1.950211,1.835421,1.055662,0.905577,2.204391,1.568655,1.646486,0.588422,2.525748,1.573849,1.602086,1.186185,0.106575,0.201968,1.476622,0.53041,0.10123,0.450836,-0.396722,0.641034,1.049215,1.640134,1.567565,1.365708,0.686601,1.638127,1.174572,0.863738,-0.276723,0.628715,0.640137,,-0.080865,,,1.095311,1.189973,,,,,,
每股指标,每股现金流量净额,-0.177634,1.12214,3.105202,2.667832,-1.534414,-1.903272,0.763771,-2.669843,-0.978167,2.306089,2.254843,3.05902,1.895923,1.659712,2.537108,1.679653,0.45677,-0.143981,0.112745,-0.004943,0.977521,-0.798404,-0.902509,-1.339213,0.693876,1.360466,0.3077,-0.618292,0.504187,-0.06516,0.078338,-0.381855,0.126754,0.534332,0.509381,0.131338,0.389982,0.017638,-0.276898,0.107218,-0.246152,0.257788,-0.327373,0.475507,0.89956,-0.232633,-0.326095,1.169156,0.359138,-0.428385,-0.400496,-0.870955,0.267252,0.957003,1.436695,1.498713,1.10135,0.697334,1.8942,1.378415,1.037565,0.265759,0.849076,0.731622,,-0.612553,,,0.670669,0.307058,,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,3.838332,3.636185,3.643708,3.427335,3.480551,3.288039,3.29628,3.104133,3.374666,3.184657,3.086715,2.902932,3.151015,2.950211,2.865567,2.696808,2.84194,2.645714,2.564993,2.40127,2.54898,2.366514,2.287265,2.140555,2.294151,2.117534,2.093267,1.924082,2.033861,1.865644,1.840032,1.680301,1.840486,1.778274,1.744693,1.585934,1.691481,1.527377,1.499796,1.349076,1.42998,1.268511,1.247633,1.097073,1.182315,1.015994,0.98805,0.83899,0.913511,0.74965,0.713504,0.573114,0.785581,0.641908,0.609549,0.487687,0.537229,0.403597,0.376518,0.27159,0.244872,0.140039,0.07921,0.005262,,0.230065,,,0.046238,-6.945202,,,,,,0.005477
每股指标,每股资本公积金,0.495526,0.495526,0.495489,0.495495,0.495506,0.495506,0.495501,0.495518,0.495521,0.495524,0.495524,0.495526,0.495526,0.495526,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495898,0.495878,0.495946,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.304109,0.29236,0.284605,0.255525,0.233997,0.27219,0.297062,0.306369,0.301335,0.305698,0.320486,0.30922,0.308186,0.282058,0.292114,0.29809,0.297425,0.329211,0.045674,,0.017784,,,0.066507,-0.038367,,,,,,0.024631
