每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,0.963631,0.812569,0.885485,0.805887,0.965754,0.850549,0.870495,0.750382,0.955338,0.84461,0.815143,0.684644,0.892134,0.787079,0.741975,0.618832,0.820909,0.721335,0.673634,0.553385,0.755454,0.665415,0.627528,0.510156,0.712102,0.623934,0.586353,0.470865,0.493149,0.416627,,,,,,0.407053,0.561482,0.485626,0.43635,0.550867,0.645682,0.512206,,0.473189,0.421102,0.341286,,0.231373,,0.17986,0.002697,
每股指标,每股资本公积金,0.813295,0.813294,0.813283,0.813281,0.813281,0.813281,0.813279,0.813278,0.813278,0.813278,0.813277,0.813277,0.813276,0.813276,0.813275,0.813274,0.813266,0.813262,0.813261,0.81325,0.813229,0.813208,0.813208,0.813208,0.813208,0.813208,0.813208,0.813208,0.813208,0.813208,,,,,,0.674043,0.67906,0.674043,0.69281,0.227626,0.227626,0.227626,,0.227627,0.227626,0.245836,,0.270419,,,,
每股指标,每股盈余公积金,0.90124,0.935233,0.901245,0.901246,0.856899,0.856899,0.812553,0.812553,0.768339,0.768339,0.724125,0.724125,0.680416,0.680416,0.636707,0.636707,0.595321,0.595322,0.553934,0.553937,0.514565,0.514569,0.475193,0.475193,0.436484,0.436484,0.397775,0.397775,0.363528,0.363528,,,,,,0.296808,0.258844,0.265456,0.258844,0.32463,0.292811,0.290321,,0.222238,0.218722,0.175693,,0.069176,0.171889,0.290711,0.290711,0.552412
每股指标,每股留存收益,1.864871,1.747803,1.786731,1.707134,1.822654,1.707449,1.683049,1.562936,1.723677,1.612949,1.539268,1.40877,1.57255,1.467496,1.378682,1.25554,1.416231,1.316658,1.227569,1.107323,1.27002,1.179984,1.102722,0.98535,1.148587,1.060418,0.984129,0.868641,0.856677,0.780155,,,,,,0.703862,0.820327,0.751082,0.695195,0.875498,0.938493,0.802528,,0.695427,0.639824,0.51698,,0.300549,0.171889,0.470572,0.293409,0.552412
每股指标,每股营业收入,0.318481,1.124907,0.894105,0.653558,0.311577,1.219055,0.945302,0.650373,0.327349,1.207259,0.925995,0.601733,0.298011,1.231026,0.922074,0.592142,0.293478,1.22976,0.903649,0.576511,0.283722,1.222858,0.956941,0.673538,0.364403,1.277074,0.978768,0.65691,0.330308,1.155338,,,,,,0.536549,0.255124,1.044575,0.751127,0.696814,0.343043,1.238462,,0.550158,1.046446,0.979282,,0.92426,0.861548,1.583264,0.863153,1.40851
每股指标,每股营业总收入,0.318481,1.124907,0.894105,0.653558,0.311577,1.219055,0.945302,0.650373,0.327349,1.207259,0.925995,0.601733,0.298011,1.231026,0.922074,0.592142,0.293478,1.22976,0.903649,0.576511,0.283722,1.222858,0.956941,0.673538,0.364403,1.277074,0.978768,0.65691,0.330308,1.155338,,,,,,0.536549,0.255124,1.044575,0.751127,0.696814,0.343043,1.238462,,0.550158,1.046446,0.979282,,0.92426,0.861548,1.583264,0.863153,1.40851
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.09,6.17,5.96,4.51,2.11,8.42,7.07,4.8,2.17,9.1,7.54,4.95,2.24,9.64,7.74,5.08,2.26,9.85,7.82,4.93,2.2,10.14,8.23,5.22,2.31,10.8,8.76,5.56,2.3,11.93,9.46,5.92,2.47,11.88,,6.03,,14.22,,8.26,,14.77,,,14.93,12.98,,,,,,
盈利能力,摊薄净资产收益率,2.096355,6.231271,5.989865,4.550664,2.144481,8.28053,7.009757,4.839373,2.17468,8.922164,7.563671,5.000619,2.241066,9.543318,7.725686,5.150036,2.304829,9.73803,7.738231,5.036215,2.235227,10.027429,8.185325,5.281142,2.272206,10.306753,8.505993,5.522809,2.283376,10.198298,9.191022,5.844777,2.438126,11.428298,8.98353,6.0382,2.456733,11.090892,9.357548,8.103991,3.823214,13.934304,11.902438,8.079035,13.904362,12.476065,11.7635,12.435651,15.580052,10.144714,4.529893,32.339046
盈利能力,净资产收益率_平均,2.120916,6.28868,6.064134,4.601738,2.147816,8.601724,7.221993,4.929807,2.204149,9.273524,7.796896,5.096292,2.267102,9.89989,7.953175,5.222525,2.323689,10.123231,7.995923,5.121136,2.264328,10.250751,8.304423,5.29148,2.309283,10.882696,8.864726,5.665635,2.326603,11.270461,9.541378,5.953366,2.487679,11.808321,9.206207,6.070237,2.492117,13.468761,11.316637,8.35676,3.912853,14.717573,12.259478,8.317092,14.954013,12.982446,12.567536,12.435651,21.727994,10.788706,5.439726,32.339046
盈利能力,净资产收益率_平均_扣除非经常损益,2.097767,6.353727,6.05336,4.580078,2.156773,8.583064,7.171492,4.886054,2.201952,9.117345,7.661442,4.991925,2.238726,9.565478,7.841671,5.167234,2.257275,9.879538,7.878861,5.028885,2.221315,9.705487,8.028208,5.092846,2.309118,10.596608,8.690284,5.510519,2.284739,10.709426,9.187637,5.616377,,10.999362,,6.092654,,12.909754,,,,14.080044,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.073474,6.295724,5.979223,4.529245,2.153424,8.262566,6.960741,4.796423,2.172513,8.771902,7.432268,4.898212,2.213015,9.220951,7.617371,5.095512,2.238954,9.50361,7.624942,4.945494,2.192767,9.494044,7.913071,5.082889,2.272047,10.035805,8.33861,5.371604,2.24229,9.690635,8.850267,5.513932,,10.645375,,,,10.630576,,,,13.330708,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.146443,0.444221,0.433071,0.336687,0.153315,0.627317,0.521046,0.352598,0.159201,0.685321,0.572909,0.368511,0.160253,0.741873,0.593189,0.379611,0.167733,0.714162,0.54606,0.336078,0.147877,0.688092,0.553259,0.353397,0.158709,0.718453,0.578784,0.359829,0.144835,0.688665,0.54658,0.335082,0.140243,0.746618,0.584458,0.386155,0.159865,0.876944,0.730997,0.469708,0.221231,0.972882,,0.570542,1.140038,1.034666,0.982515,0.780307,1.194203,0.464171,0.240804,1.234653
盈利能力,毛利率,42.170793,35.487107,43.365885,44.533879,38.661729,44.216585,45.886437,44.077419,35.665709,45.07366,48.996769,45.343664,38.889764,43.106251,46.446593,45.419449,40.849616,39.480411,41.00376,40.019511,36.169807,34.892165,37.898008,37.088988,30.174462,35.081825,37.733801,35.294971,30.887081,34.949727,40.194064,36.561608,60.582625,38.602533,63.755047,40.076862,67.276092,36.209602,66.269847,38.707417,39.380956,35.2171,,41.069504,36.936182,33.990756,36.34714,35.739481,26.956712,9.960969,4.877317,37.315236
盈利能力,销售净利率,36.758776,30.217808,36.779093,38.136622,36.975105,36.377878,39.042082,38.278399,33.82587,36.623864,39.791153,39.546759,35.252132,35.506174,37.770974,38.020165,33.929286,33.655486,35.942369,35.479322,31.752005,32.199609,33.073413,29.563483,24.19519,30.310656,31.75417,29.731944,24.110421,29.6429,33.681806,30.746828,28.313059,31.409377,33.940104,32.152709,28.017447,30.01497,34.847933,31.391898,29.619883,28.53234,,35.296507,30.108761,26.801354,25.787632,25.033356,24.416166,11.189732,8.070872,45.746915
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,42.170793,35.487107,43.365885,44.533879,38.661729,44.216585,45.886437,44.077419,35.665709,45.07366,48.996769,45.343664,38.889764,43.106251,46.446593,45.419449,40.849616,39.480411,41.00376,40.019511,36.169807,34.892165,37.898008,37.088988,30.174462,35.081825,37.733801,35.294971,30.887081,34.949727,40.194064,36.561608,60.582625,38.602533,63.745961,40.076862,67.276092,36.209602,66.269847,38.707417,39.380956,35.2171,,41.069504,36.936182,33.990756,36.34714,35.739481,29.622644,14.418274,10.98832,45.241026
盈利能力,总资产净利率_平均,0.146443,0.444221,0.433071,0.336687,0.153315,0.627317,0.521046,0.352598,0.159201,0.685321,0.572909,0.368511,0.160253,0.741873,0.593189,0.379611,0.167733,0.714162,0.54606,0.336078,0.147877,0.688092,0.553259,0.353397,0.158709,0.718453,0.578784,0.359829,0.144835,0.688665,0.54658,0.335082,0.140243,0.746618,0.584458,0.386155,0.159865,0.876944,0.730997,0.469708,0.221231,0.972882,0.827491,0.570542,1.140038,1.034666,0.982515,0.780307,1.194203,0.464171,0.240804,1.234653
盈利能力,总资产净利率_平均(含少数股东损益),0.146443,0.444221,0.433071,0.336687,0.153315,0.627317,0.521046,0.352598,0.159201,0.685321,0.572909,0.368511,0.160253,0.741873,0.593189,0.379611,0.167733,0.714162,0.54606,0.336078,0.147877,0.688092,0.553259,0.353397,0.158709,0.718453,0.578784,0.359829,0.144835,0.688665,0.54658,0.335082,0.140243,0.746618,0.584458,0.386155,0.159865,0.876944,0.730997,0.469708,0.221231,0.972882,,0.570542,1.140038,1.034666,0.909413,0.780307,1.194203,0.464171,0.240804,1.234653
成长能力,归母净利润,428593000.0,1244457000.0,1203893000.0,912482000.0,421768000.0,1623524000.0,1351143000.0,911411000.0,405376000.0,1618684000.0,1348940000.0,871189000.0,384605000.0,1600177000.0,1275031000.0,824208000.0,364541000.0,1515204000.0,1189053000.0,748817000.0,329803000.0,1441496000.0,1158647000.0,728961000.0,322774000.0,1417092000.0,1137804000.0,715017000.0,291549000.0,1253766000.0,987470000.0,603867000.0,252782000.0,1137667843.87,879268700.0,568403000.0,235509900.0,1033015218.91,862421600.0,519734000.0,241423091.31,839588933.08,680462400.0,461387585.69,748611000.0,577414000.0,501963806.22,462746962.62,63277837.5,17885942.23,7033107.01,33413745.26
成长能力,营业总收入,1165961000.0,4118290000.0,3273308000.0,2392666000.0,1140681000.0,4462943000.0,3460735000.0,2381006000.0,1198420000.0,4419752000.0,3390050000.0,2202934000.0,1091012000.0,4506757000.0,3375690000.0,2167818000.0,1074414000.0,4502101000.0,3308221000.0,2110573000.0,1038684000.0,4476750000.0,3503258000.0,2465748000.0,1334042000.0,4675227000.0,3583164000.0,2404878000.0,1209224000.0,4229565000.0,2931761000.0,1963997000.0,896643000.0,3622064273.71,2590648200.0,1767823000.0,840583000.0,3441666593.41,2474814200.0,1655631000.0,815071045.0,2942586969.84,,1307176299.87,2486356000.0,2154421000.0,1946529204.28,1848521439.94,259163682.59,159842451.64,87141842.79,73040432.53
成长能力,净利润,428593000.0,1244457000.0,1203893000.0,912482000.0,421768000.0,1623524000.0,1351143000.0,911411000.0,405376000.0,1618684000.0,1348940000.0,871189000.0,384605000.0,1600177000.0,1275031000.0,824208000.0,364541000.0,1515204000.0,1189053000.0,748817000.0,329803000.0,1441496000.0,1158647000.0,728961000.0,322774000.0,1417092000.0,1137804000.0,715017000.0,291549000.0,1253766000.0,987470000.0,603867000.0,252782000.0,1137667843.87,879268700.0,568403000.0,235509900.0,1033015218.91,862421600.0,519734000.0,241423091.31,839588933.08,,461387585.69,748611000.0,577414000.0,501963806.22,462746962.62,63277837.5,17885942.23,7033107.01,33413745.26
成长能力,扣非净利润,423915000.0,1257329000.0,1201754000.0,908187000.0,423527000.0,1620002000.0,1341695000.0,903322000.0,404972000.0,1591423000.0,1325505000.0,853348000.0,379791000.0,1546124000.0,1257155000.0,815482000.0,354122000.0,1478729000.0,1171645000.0,735328000.0,323538000.0,1364819000.0,1120109000.0,701597000.0,322751000.0,1379839000.0,1115414000.0,695441000.0,286303000.0,1191354151.21,950860000.0,569685000.0,,1059729000.0,,570502000.0,,990141000.0,,,,803220000.0,,,,,,,,,,
成长能力,营业总收入增长率,2.216219,-7.722549,-5.415814,0.489708,-4.817926,0.977226,2.085072,8.083401,9.844804,-1.930545,0.425394,1.619877,1.544842,0.103418,2.039434,2.712296,3.439929,0.566281,-5.567303,-14.404351,-22.140082,-4.245291,-2.23004,2.531105,10.322157,10.536828,22.21883,22.44815,34.861254,16.772212,13.167065,11.096906,6.213259,5.241579,4.680512,6.776389,3.130028,16.960573,,26.657054,,18.349382,,,15.407155,10.680127,,,62.136954,83.427899,19.306307,
成长能力,归属母公司净利润增长率,1.618188,-23.348407,-10.89818,0.11751,4.043653,0.299008,0.163313,4.616908,5.400605,1.156559,5.796643,5.700138,5.503907,5.608023,7.230796,10.068013,10.532954,5.113298,2.624267,2.723876,2.177684,1.722118,1.831862,1.950163,10.710035,13.026832,15.224158,18.40637,15.336139,10.204892,12.305817,6.239179,7.333916,10.130792,1.953464,9.364213,-2.449306,23.038212,26.740522,12.645857,,12.152898,,,29.648917,15.031002,,,253.785317,154.310679,-78.951455,
收益质量,经营活动净现金/销售收入,-4.161273,4.487547,7.249399,0.541527,9.266899,0.728356,2.50507,5.744373,10.456431,1.321773,1.750863,5.003846,18.621674,1.454635,1.202512,6.747429,16.009707,-5.138926,-5.704089,-3.493455,-0.354025,2.922208,3.040473,1.98353,4.170283,2.141628,4.150511,3.371835,7.268172,0.68634,2.134821,1.723723,,2.394409,,0.260139,,-0.240014,,0.625894,6.431653,6.491889,,4.000521,0.67518,1.44385,,,,,,
收益质量,经营性现金净流量/营业总收入,-4.161273,4.487547,7.249399,0.541527,9.266899,0.728356,2.50507,5.744373,10.456431,1.321773,1.750863,5.003846,18.621674,1.454635,1.202512,6.747429,16.009707,-5.138926,-5.704089,-3.493455,-0.354025,2.922208,3.040473,1.98353,4.170283,2.141628,4.150511,3.371835,7.268172,0.68634,2.134821,1.723723,,2.394409,,0.260139,,-0.240014,,0.625894,6.431653,6.491889,,4.000521,0.67518,1.44385,,,,,,
收益质量,成本费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,销售成本率,57.829206,64.512892,56.634114,55.46612,61.33827,55.783414,54.113562,55.92258,64.33429,54.926339,51.00323,54.656335,61.110235,56.893748,53.553406,54.58055,59.150383,60.519588,58.996239,59.980488,63.830192,65.107834,62.101991,62.911011,69.825537,64.918174,62.266198,64.705028,69.112918,65.050272,59.805935,63.438391,39.417374,61.397466,36.244952,59.923137,32.723907,63.790397,33.730152,61.292582,60.619043,64.782899,,58.930495,63.063817,66.009243,63.652859,64.260518,73.043287,90.03903,95.122682,62.684763
收益质量,经营活动净现金/归属母公司的净利润,-11.32049,14.850673,19.710652,1.419966,25.062536,2.002195,6.416334,15.006827,30.912528,3.60905,4.400133,12.652988,52.824248,4.096853,3.183695,17.746975,47.185512,-15.269207,-15.870099,-9.846455,-1.114971,9.075291,9.193103,6.709393,17.236001,7.065597,13.070759,11.340783,30.145358,2.315363,6.338204,5.606182,,7.62323,,0.809073,,-0.799647,,1.993808,21.713972,22.752741,,11.334042,2.242471,5.387228,,,,,,
