每股指标,每股资本公积金,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.404383,1.424706,1.518124,1.518124,1.518124,1.518124,1.513893,1.505383,1.505383,1.505383,1.505383,1.505383,1.505383,1.505383,1.505418,1.505418,1.182259,,,,,,,,,1.112201,1.112986,1.113048,1.116772,1.122055,0.839519,0.839519,0.839519,0.567996,0.559671,0.564939,0.493882,0.494246,0.493958,0.49208,0.491931,0.331489,0.329501,0.095288,0.160605,0.073266,,,,,,,,,
每股指标,每股盈余公积金,0.55458,0.55458,0.510195,0.510195,0.510195,0.510195,0.456816,0.456816,0.456816,0.456816,0.403255,0.424362,0.52071,0.52071,0.458084,0.458084,0.458084,0.458084,0.399595,0.399595,0.399595,0.399595,0.34294,0.34294,0.342955,0.342955,0.321856,,,,,,,,,0.21105,0.21105,0.21105,0.154517,0.154517,0.191257,0.142664,0.142664,0.179894,0.135612,0.093018,0.106961,0.066731,0.066731,0.038253,0.038253,0.041887,0.041887,0.048804,0.048804,0.026937,0.044023,0.020421,0.020421,0.001763,0.001763,,,0.109636,0.107854
每股指标,每股留存收益,2.813756,2.595834,2.587132,2.455905,2.634612,2.418001,2.371322,2.192688,2.472946,2.257646,2.212787,2.136638,2.884808,2.620339,2.571112,2.356575,2.390803,2.189571,2.097982,1.922751,2.09723,1.922422,1.825567,1.667168,1.874811,1.705771,1.84808,,,,,,,,,0.843147,1.112885,0.923383,0.812786,0.621689,0.948778,0.851345,0.692053,0.896644,0.522835,0.307298,0.572548,0.358419,0.370255,0.271032,0.137342,0.285105,0.128504,0.343995,0.228766,0.187582,0.1662,0.266484,0.13758,0.099273,0.01763,,-0.025938,0.131859,0.123395
每股指标,每股营业收入,0.62591,2.276216,1.781641,1.210602,0.622815,2.463224,1.911265,1.284554,0.670222,2.319545,1.809277,1.273162,0.741924,2.87202,2.243499,1.492312,0.723635,2.561051,1.90023,1.217875,0.611312,2.242841,1.656824,1.18219,0.633019,2.179912,1.837886,,,,,,,,,0.997703,0.474599,1.865375,1.394535,0.888204,1.723363,1.207731,0.725509,1.501701,1.167345,0.542089,1.041465,0.488637,0.844683,0.370117,0.540873,0.464095,0.634912,0.488896,0.795007,0.378461,0.792457,0.355647,0.53062,0.250042,0.280983,,0.048377,0.097262,0.077089
每股指标,每股营业总收入,0.62591,2.276216,1.781641,1.210602,0.622815,2.463224,1.911265,1.284554,0.670222,2.319545,1.809277,1.273162,0.741924,2.87202,2.243499,1.492312,0.723635,2.561051,1.90023,1.217875,0.611312,2.242841,1.656824,1.18219,0.633019,2.179912,1.837886,,,,,,,,,0.997703,0.474599,1.865375,1.394535,0.888204,1.723363,1.207731,0.725509,1.501701,1.167345,0.542089,1.041465,0.488637,0.844683,0.370117,0.540873,0.464095,0.634912,0.488896,0.795007,0.378461,0.792457,0.355647,0.53062,0.250042,0.280983,,0.048377,0.097262,0.077089
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.315,6.8,6.615,4.34,3.3925,8.49,7.7475,4.825,3.5975,9.45,8.73,5.48,4.005,9.01,8.4225,4.82,3.8875,9.83,8.3175,5.06,3.7025,10.03,8.355,5.12,3.785,12.92,11.55,7.45,4.8575,14.04,12.13,,,14.67,,8.08,,16.54,,,17.03,,,16.72,19.4,10.065,18.55,,14.8,,12.39,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率,3.264114,7.269793,6.576781,4.375067,3.365104,8.732203,7.573756,4.8244,3.531625,9.332093,8.045041,5.115618,3.934997,9.872551,8.552451,5.342751,3.983251,10.182263,8.656938,5.802686,3.837541,10.652162,8.941383,6.046677,3.902231,11.61372,11.52846,8.141008,4.964867,13.372169,11.746657,6.853017,4.425743,14.951121,12.464131,8.088744,4.831499,15.047189,12.238545,7.500519,14.198765,11.838654,7.364601,15.37097,17.625005,9.535997,17.726999,9.140802,13.776711,6.984176,9.221598,8.574162,9.965005,7.013342,13.726617,8.920412,17.88,9.683313,16.8,7.429044,4.282068,,-2.851488,0.761234,0.685804
盈利能力,净资产收益率_平均,3.31558,7.351733,6.642377,4.391796,3.392711,9.061994,7.782511,4.891561,3.598028,10.059226,8.603579,5.352957,4.005183,10.389313,8.904995,5.475214,4.050588,10.55011,8.898609,5.86508,3.897835,10.852487,9.0274,6.067173,3.983616,13.107177,12.255078,8.43956,5.061758,14.438387,12.545359,7.726792,4.589068,15.563309,12.940918,8.202349,4.935429,17.336184,14.033891,8.396291,17.029163,13.95891,8.493861,16.717894,19.40401,10.067247,18.553626,9.121615,14.803697,7.237186,12.391764,8.963305,13.335316,7.121512,18.289583,11.401077,17.881641,10.171419,16.802465,7.715106,4.375407,,-4.488454,0.763912,0.685804
盈利能力,净资产收益率_平均_扣除非经常损益,3.3023,7.53139,6.806899,4.440485,3.428069,9.069155,7.796382,4.903792,3.611415,9.851999,8.416706,5.151089,3.802254,10.325991,8.855595,5.444596,4.037134,10.429995,8.833834,5.825699,3.877391,10.874529,9.110163,6.059113,3.982975,13.009816,12.190075,8.396373,,14.327932,,,,15.432193,,8.178246,,17.192495,,,16.883319,,,16.507561,19.352955,,18.50534,,14.786202,,12.34922,,,,,,,,,,,,,,
