每股指标,每股经营现金流,2.272297,8.03227,6.947171,4.80357,2.884141,1.352032,3.819307,1.163168,0.837303,2.571286,1.90874,3.258316,1.483082,3.913503,3.296914,3.26186,1.919675,1.746795,1.892816,0.688605,1.013415,2.322637,2.442604,0.250788,1.979984,2.325045,0.711724,0.456691,1.12659,2.463215,2.979332,1.096271,1.39343,0.316346,0.541672,-0.484162,1.053205,3.529972,4.076984,1.886844,1.44006,2.533864,2.249489,1.278451,1.080324,1.267748,1.855626,0.358064,1.026774,0.183707,0.071676,0.30691,-0.543404,1.475187,0.898704,1.363707,0.986844,0.500033,-0.287039,-0.270036,-0.742371,1.037398,1.051538,0.851332,0.643273,1.812575,0.663009,-0.20585,-0.782788,0.773018,0.068698,-0.10748,-0.056502,1.259425,1.243978,1.020174,1.837023,,1.350506,0.608386,,,,
每股指标,每股现金流量净额,-0.756961,1.882247,2.243398,1.924675,0.777505,-1.423997,1.841222,0.891784,0.467683,-0.872717,-1.21009,1.075216,0.482282,1.352148,1.212766,0.927471,1.006019,-0.293311,0.735835,0.068904,0.790173,-0.693605,-0.807096,-1.598261,1.557095,0.766518,-0.848706,-0.477882,0.229221,1.157401,1.67625,1.12657,1.311074,-0.111135,0.136449,-0.037794,1.005779,0.844774,0.867485,0.57507,1.370591,0.136805,0.501861,0.466575,0.730343,-0.348204,0.712328,-0.126138,0.881753,-1.232533,-0.889992,0.130482,-0.646191,0.761794,0.240061,1.018163,0.784937,1.02861,-0.169524,0.404174,0.063433,-0.315786,-0.236575,-0.348869,-0.396176,0.104574,-0.550346,-0.574519,-0.119128,0.750155,0.296749,-0.159331,-0.223519,0.05571,0.09828,-0.041484,-0.50411,,0.269933,-0.614369,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,7.708516,7.379269,7.580863,7.231158,7.458747,7.126546,7.301994,6.953718,7.044102,6.697325,6.746043,6.39921,6.474355,6.111711,6.189255,5.847486,5.933478,5.578942,5.560295,5.245505,5.291187,4.956961,4.964129,4.695869,4.789065,4.465919,4.557319,4.272767,4.270328,3.963313,3.989724,3.725136,3.720936,3.547527,3.536988,3.285587,3.427225,3.147301,3.092095,2.85031,2.960005,2.688497,2.633724,2.395562,2.502409,2.234721,2.176504,1.93807,2.039114,1.776257,1.710728,1.487482,1.800932,1.564067,1.501673,1.294343,1.362884,1.157013,1.103259,0.918551,0.972257,0.783765,0.791376,0.621274,0.732824,0.582449,0.53967,0.409985,0.36727,0.255009,0.344051,0.259387,0.274993,0.137635,0.101164,0.076599,0.191785,,0.021287,0.005395,7.5e-05,,0.018621,0.105809
每股指标,每股资本公积金,0.875814,0.875814,0.875814,0.875814,0.54292,0.54292,0.542952,0.542544,0.542552,0.542452,0.542484,0.542588,0.542588,0.542588,0.539676,0.539676,0.539676,0.539676,0.539672,0.539672,0.537028,0.537028,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538124,0.538148,0.538148,0.538148,0.538148,0.538148,0.538432,0.53962,0.53962,0.540448,0.540448,0.540448,0.540448,0.532512,0.524252,0.48871,0.464911,0.540148,0.541388,0.540844,0.553191,0.540816,0.540708,0.540688,0.540688,0.540612,0.540608,0.54052,0.54052,0.386291,0.386291,0.386291,0.386265,0.386158,0.386158,0.386158,0.386158,0.411016,0.416425,0.432694,0.456371,0.370291,0.168481,0.181815,,0.183693,-0.00142,0.000193,0.259895,0.245162,0.243541
每股指标,每股盈余公积金,1.661647,1.661647,1.537446,1.537446,1.608713,1.608713,1.479558,1.479558,1.479558,1.479558,1.350048,1.350048,1.350048,1.350048,1.22223,1.22223,1.22223,1.22223,1.103931,1.103931,1.103931,1.103931,0.996668,0.996668,0.996668,0.996668,0.892884,0.892884,0.892884,0.892884,0.794417,0.794417,0.794417,0.794417,0.701749,0.701749,0.701749,0.701749,0.612101,0.612101,0.612101,0.612101,0.522037,0.522037,0.522037,0.522037,0.43186,0.43186,0.43186,0.43186,0.346856,0.346856,0.346856,0.346856,0.270292,0.270292,0.270292,0.270292,0.202715,0.202715,0.202715,0.202715,0.160131,0.160131,0.160131,0.160131,0.115204,0.115204,0.115204,0.115204,0.100911,0.076362,0.076362,0.076362,0.061996,0.06448,0.049548,,0.028933,0.002646,,,,
每股指标,每股留存收益,9.370164,9.040917,9.11831,8.768604,9.067461,8.735259,8.781553,8.433276,8.52366,8.176884,8.096091,7.749259,7.824403,7.461759,7.411485,7.069716,7.155709,6.801172,6.664226,6.349436,6.395118,6.060893,5.960797,5.692537,5.785733,5.462587,5.450204,5.165652,5.163212,4.856198,4.784141,4.519553,4.515353,4.341944,4.238737,3.987336,4.128974,3.84905,3.704197,3.462411,3.572106,3.300598,3.155761,2.917599,3.024446,2.756758,2.608365,2.369931,2.470975,2.208118,2.057585,1.834339,2.147789,1.910923,1.771966,1.564635,1.633176,1.427305,1.305974,1.121266,1.174972,0.98648,0.951508,0.781406,0.892956,0.74258,0.654874,0.525189,0.482474,0.370214,0.444963,0.335749,0.351355,0.213998,0.163161,0.141079,0.241333,,0.05022,0.008042,7.5e-05,,0.018621,0.105809
每股指标,每股营业收入,0.807553,2.909208,2.19305,1.507159,0.760246,3.000471,2.275987,1.543792,0.803676,3.078808,2.353656,1.600949,0.828267,3.289747,2.522045,1.743803,0.928879,3.296838,2.49751,1.665254,0.866053,3.023298,2.285639,1.556367,0.837543,2.822391,2.158445,1.44582,0.748231,2.635448,2.000099,1.359552,0.732851,2.486526,1.887892,1.281495,0.683161,2.420253,1.890204,1.331349,0.751742,2.420681,1.829483,1.244113,0.649439,2.281779,1.716096,1.148337,0.589378,2.034342,1.509493,1.005559,0.502313,1.842902,1.365043,0.90798,0.438708,1.58829,1.184547,0.784097,0.385315,1.293899,1.004745,0.65603,0.32212,1.143331,0.844605,0.559983,0.280107,1.144713,0.850621,0.578495,0.277762,0.939107,0.679488,0.441997,0.668532,,0.566418,0.579616,0.32811,0.772437,0.661669,0.530611
每股指标,每股营业总收入,0.807553,2.909208,2.19305,1.507159,0.760246,3.000471,2.275987,1.543792,0.803676,3.078808,2.353656,1.600949,0.828267,3.289747,2.522045,1.743803,0.928879,3.296838,2.49751,1.665254,0.866053,3.023298,2.285639,1.556367,0.837543,2.822391,2.158445,1.44582,0.748231,2.635448,2.000099,1.359552,0.732851,2.486526,1.887892,1.281495,0.683161,2.420253,1.890204,1.331349,0.751742,2.420681,1.829483,1.244113,0.649439,2.281779,1.716096,1.148337,0.589378,2.034342,1.509493,1.005559,0.502313,1.842902,1.365043,0.90798,0.438708,1.58829,1.184547,0.784097,0.385315,1.293899,1.004745,0.65603,0.32212,1.143331,0.844605,0.559983,0.280107,1.144713,0.850621,0.578495,0.277762,0.939107,0.679488,0.441997,0.668532,,0.566418,0.579616,0.32811,0.772437,0.661669,0.530611
