财务风险,权益乘数(含少数股权的净资产),16.89719,16.072738,15.958531,15.945323,17.753435,16.560777,16.213364,16.302687,16.19107,16.439857,16.72943,16.979072,16.486027,17.034443,16.531717,15.960312,15.736358,15.822875,15.686474,16.281043,15.928333,16.871387,16.914663,17.088846,16.586193,18.750412,19.762749,20.376463,20.54686,20.020935,19.898149,20.564948,20.54623,20.893484,20.563233,23.421731,23.565269,23.827927,28.111406,26.940653,30.818059,33.517952,39.521939,42.684301,46.011716,60.611894
财务风险,产权比率,1778.059165,1734.368361,1720.464215,1724.557297,1977.139195,1934.86681,1890.961329,1913.879503,1898.930405,1881.801456,1860.959978,1900.082505,1840.964568,1935.210942,1878.112287,1930.621809,1900.204075,1853.451235,1846.014768,1939.557848,1894.161009,1963.509461,1979.082636,2013.230479,1943.30748,1949.972983,2074.273545,2150.102416,2169.134131,2119.614568,2108.360634,1960.212134,1958.342572,2239.777932,2205.9265,2244.326513,2258.753488,2285.151069,2714.681402,2597.738936,2981.805945,3251.795283,3852.193949,4168.430124,4501.171608,5961.189467
财务风险,现金比率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应收账款周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应收账款周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,存货周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,存货周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,总资产周转率,0.005035,0.019891,0.014854,0.010173,0.005139,0.021259,0.016034,0.011001,0.005579,0.022991,0.017705,0.012125,0.006129,0.025132,0.019679,0.013335,0.006586,0.026628,0.020221,0.013377,0.006633,0.026537,0.020258,0.013817,0.006868,0.028055,0.021436,0.014461,0.006965,0.028171,0.021403,0.01444,0.006934,0.025994,0.018947,0.012608,0.006261,0.024265,0.012151,0.027908,0.021306,0.029206,0.027623,0.028116,0.029042,0.022798
营运能力,总资产周转天数,17873.219255,18098.254452,18176.497679,17692.168061,17511.094132,16933.775012,16838.324556,16361.959171,16131.455887,15657.794847,15249.215887,14844.583502,14682.055567,14324.054204,13719.543729,13497.480471,13664.290947,13519.191371,13352.246935,13455.679625,13567.583796,13565.923438,13327.927014,13027.07474,13103.460531,12831.68199,12595.294963,12446.539977,12920.239726,12778.701354,12614.605313,12465.140021,12979.264061,13848.882051,14249.762279,14275.809121,14372.964823,14835.931973,14813.113784,12899.070777,12672.445023,12326.173758,13032.323894,12803.834416,12395.810335,
营运能力,流动资产周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,流动资产周转天数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营运能力,应付账款周转率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
