成长能力,归母净利润,1247823000.0,3128212000.0,3317570000.0,2134171000.0,1181615000.0,2856483000.0,3203246000.0,2028257000.0,1094399000.0,2567839000.0,3046051000.0,1891767000.0,993672000.0,2317141000.0,2798654000.0,1748829000.0,941164000.0,3065549000.0,2732504000.0,1664362000.0,912998000.0,2959626000.0,2473289000.0,1484124000.0,853550000.0,2824798000.0,2357490000.0,1415964000.0,760405000.0,2419006000.0,2034544000.0,1254436000.0,682023000.0,2136450000.0,1118217000.0,1926556000.0,1016401000.0,1863544000.0,1837105000.0,,1798038000.0,,1188251006.92,565357728.77,31288120.33,43069700.38,5913929.58,-62049396.12
成长能力,营业总收入,2791168000.0,10027100000.0,8027500000.0,5751671000.0,3056774000.0,11033073000.0,8442466000.0,5858890000.0,3026912000.0,10325454000.0,8230273000.0,5593161000.0,2671626000.0,9943897000.0,8021118000.0,5333382000.0,2491450000.0,10296758000.0,8432246000.0,5503294000.0,2660227000.0,9571526000.0,7065912000.0,5044190000.0,2832387000.0,8729188000.0,6579794000.0,4294591000.0,2124415000.0,7462073000.0,5350053000.0,3338282000.0,1659591000.0,6079088000.0,2864313000.0,5830184000.0,2829597000.0,5750682000.0,4274105000.0,,4035539000.0,,4238209437.32,3461926094.2,397178636.44,330230209.01,231810486.65,91350427.71
成长能力,净利润,1247823000.0,3139075000.0,3328419000.0,2138426000.0,1178919000.0,2849314000.0,3203014000.0,2015115000.0,1081306000.0,2602948000.0,3072515000.0,1906242000.0,991962000.0,2346449000.0,2803117000.0,1744196000.0,934569000.0,3092067000.0,2759610000.0,1680585000.0,920537000.0,2977367000.0,2483582000.0,1494620000.0,856322000.0,2847247000.0,2370766000.0,1422967000.0,759114000.0,2444093000.0,2046260000.0,1261879000.0,683927000.0,2140285000.0,1112453000.0,1903766000.0,1013517000.0,1863544000.0,,,,,1188251006.92,565357728.77,31288120.33,43069700.38,5913929.58,-62049396.12
成长能力,扣非净利润,1253982000.0,2997606000.0,3269042000.0,2073640000.0,1137075000.0,2645029000.0,3087065000.0,1949185000.0,1065839000.0,2353359000.0,2871438000.0,1752840000.0,970911000.0,2245292000.0,2754648000.0,1714432000.0,940114000.0,3005812000.0,2653374000.0,1647106000.0,906725000.0,2896839000.0,2459343000.0,1475769000.0,852887000.0,2808611000.0,2332247000.0,1405076000.0,755088000.0,2403253000.0,2017878000.0,,,2047838000.0,,1837119000.0,,1831253000.0,,1634903707.69,,1628669000.0,562961000.0,,,,,
成长能力,营业总收入增长率,-8.689095,-9.117795,-4.915222,-1.830022,0.986549,6.853151,2.578201,4.750962,13.298493,3.837097,2.607554,4.870811,7.231772,-3.426913,-4.875664,-3.087459,-6.344458,7.576973,19.33698,9.101639,-6.078265,9.649671,7.388042,17.454491,33.325503,16.980737,22.985585,28.646741,28.008346,22.749876,,13.363243,,4.26923,1.226888,1.382479,-33.796736,,,,,,22.423452,,20.273259,42.456975,153.759607,
成长能力,归属母公司净利润增长率,5.603178,9.512711,3.569004,5.221922,7.969305,11.240735,5.160616,7.214947,10.136845,10.819281,8.839856,8.173354,5.579048,-24.413506,2.420856,5.075037,3.085001,3.578931,10.480578,12.144403,6.964794,4.773013,4.911961,4.813681,12.249393,16.775154,15.873139,12.876543,11.492574,13.22549,,14.987252,,10.894778,10.017306,3.381299,-44.673766,,,,,,110.176839,,-27.354683,628.275502,109.531002,
收益质量,经营活动净现金/销售收入,-0.460277,-1.120907,0.62437,0.128021,4.820299,0.586789,0.231822,1.509561,1.564977,1.55422,2.508087,3.033655,4.441498,0.198608,-0.068543,1.837128,-2.094703,0.075779,0.32224,-0.468744,-4.320409,0.661634,0.904628,-0.615521,-2.184179,-0.554526,-0.874045,-1.312585,-0.719997,-0.316801,-0.297526,,,0.349276,1.209988,3.329954,4.236966,2.314651,0.590947,,-0.084464,,-0.835314,2.712899,,,,
收益质量,经营性现金净流量/营业总收入,-0.460277,-1.120907,0.62437,0.128021,4.820299,0.586789,0.231822,1.509561,1.564977,1.55422,2.508087,3.033655,4.441498,0.198608,-0.068543,1.837128,-2.094703,0.075779,0.32224,-0.468744,-4.320409,0.661634,0.904628,-0.615521,-2.184179,-0.554526,-0.874045,-1.312585,-0.719997,-0.316801,-0.297526,,,0.349276,1.209988,3.329954,4.236966,2.314651,0.590947,,-0.084464,,-0.835314,2.712899,,,,
收益质量,成本费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
