每股指标,摊薄每股收益_最新股数,0.330059,1.156568,0.920311,0.539679,0.297077,1.045249,0.815707,0.475434,0.261025,0.89949,0.69027,0.397587,0.217884,0.752082,0.569983,0.329071,0.180659,0.599772,0.455148,0.274316,0.146425,0.494297,0.382356,0.237458,0.139661,0.489355,0.37573,0.234216,0.122452,0.407316,0.306988,0.194927,0.101236,0.346555,0.244955,0.156503,0.086706,0.285212,0.212463,0.144696,0.077754,0.26479,0.199957,0.134887,0.273773,0.268949,0.239207,0.21641,0.155176,0.131797,0.122349,0.095398,0.072439,0.075398,0.048376,0.009612,0.00623,0.000872
每股指标,摊薄每股净资产_期末股数,9.660382,9.244636,8.966354,8.79068,9.567087,9.26312,8.926738,8.521129,9.342433,8.988612,8.683455,8.323415,8.278964,7.974835,7.831462,7.533959,7.519002,7.219634,7.011087,6.724124,6.781256,6.552723,6.388777,6.252671,6.432571,6.175247,5.908801,5.717422,5.739889,5.407378,5.170863,4.945344,4.898296,4.709552,4.584874,4.44569,4.545384,4.433192,4.394548,4.280427,,4.037802,,3.74269,4.682655,3.845264,3.705353,3.158981,3.964023,4.437246,3.991053,3.239181,3.393751,2.81771,2.351545,1.419752,1.104665,1.038967
每股指标,调整每股净资产_期末股数,8.833927,8.367951,8.131947,7.986486,8.670548,8.390555,8.034898,7.651208,8.419247,8.070715,7.868901,7.506611,7.484034,7.157766,7.15666,6.883735,6.925733,6.606217,6.428272,6.130786,6.231217,6.025045,5.897316,5.784171,5.94046,5.68432,5.432507,5.254082,5.271379,4.901604,4.713216,4.520738,4.493214,4.301079,4.181496,4.069231,4.209964,4.112642,4.095746,3.973946,,3.772122,,3.506821,4.38954,3.509388,3.474191,2.973611,3.964023,4.437246,3.607084,2.86786,3.150273,2.659153,2.351545,1.419752,1.104665,1.038967
每股指标,每股净资产_最新股数,8.782151,8.404198,8.151205,7.991458,7.906584,7.655371,7.377366,7.042152,7.018988,6.753159,6.523894,6.253391,6.219965,5.991447,5.883732,5.66022,5.648983,5.424069,5.267389,5.051796,5.094718,4.923023,4.799851,4.697595,4.832753,4.639428,4.439248,4.295466,3.947715,3.353877,3.15054,3.013052,2.984387,2.869391,2.793429,2.708628,2.769368,2.701013,2.677468,2.347144,,2.214102,,2.052279,1.951144,1.602224,1.543927,1.316267,1.101139,0.700099,0.6297,0.511071,0.321352,0.247044,0.177735,0.038982,0.030331,0.028527
每股指标,每股经营现金流,-1.730725,5.536753,5.911058,6.465202,4.374229,6.02284,5.107406,5.554078,6.146637,5.972329,2.456101,0.402563,4.783887,4.799078,1.236304,2.247282,3.174622,-0.615709,-2.426018,1.100067,3.158353,1.503341,-0.152896,1.66117,-0.670685,4.037494,2.903239,3.267667,2.25464,0.638755,0.448603,2.278173,2.903288,-3.012242,-2.82,-2.478136,-0.551077,3.075657,2.681843,1.673988,,-1.655591,,-0.650357,8.731921,-0.170018,-0.914666,6.180926,3.89536,1.961624,3.447362,0.064351,11.087429,0.92143,,,,
每股指标,每股现金流量净额,-2.80628,1.750297,1.524622,1.878813,0.809029,1.538692,0.866422,1.427033,0.48801,0.202204,0.347393,-0.484554,-0.390386,0.187377,-0.188496,-0.471395,-0.515725,1.42062,-0.73582,0.149571,0.491863,-0.114074,-0.915265,0.717571,-0.301433,0.682359,0.120969,1.395049,0.811105,-0.40761,-1.271908,0.419649,1.464735,-0.930325,-0.462031,0.023942,-0.779073,1.363024,1.085535,1.841918,,-3.061681,,-1.652984,3.665765,-4.674802,-1.476616,4.053523,,,1.026652,0.189242,0.761426,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,4.67678,4.313715,4.053837,3.785161,4.120141,3.760674,3.831076,3.419342,3.725902,3.378473,3.099996,2.71043,2.721253,2.431254,2.188874,1.86821,1.870669,1.630205,1.437704,1.197011,1.349171,1.154273,1.25005,1.057186,1.127015,0.94112,1.149817,0.961456,1.084385,0.908634,1.12914,0.945247,0.971471,0.80531,0.963794,0.818617,0.884058,0.741747,0.902311,0.878983,,0.615103,,0.67053,0.683692,0.722323,0.711758,0.47736,0.366665,0.408865,0.436135,0.502984,0.582822,0.2,0.3,0.245067,,
每股指标,每股资本公积金,0.798259,0.791454,0.797177,0.798813,0.985961,0.986327,0.988604,0.987453,1.186184,1.186182,1.185779,1.185664,1.185634,1.185609,1.186347,1.185572,1.184302,1.184302,1.183787,1.183116,1.182695,1.182854,1.183357,1.183969,1.183818,1.183826,1.186189,1.186189,0.837373,0.391742,0.311209,0.312251,0.312251,0.312251,0.312251,0.313223,0.313223,0.313131,0.313129,0.002505,,0.001978,,0.001976,0.314318,0.314318,0.314318,0.344425,0.916054,0.525766,0.685748,0.509329,0.018845,,,,,
