每股指标,每股留存收益,4.862855,4.713992,4.500713,4.325055,4.48909,4.343859,3.974429,3.811062,4.010937,4.384206,4.001047,3.817211,3.975923,3.833097,3.511179,3.353651,3.538497,3.411857,3.170373,3.042133,3.211788,3.106743,2.91867,2.807927,3.035006,2.938298,2.765217,2.656973,3.407296,3.400451,3.22087,3.123425,3.175624,3.072069,2.904501,2.814049,2.891791,2.792924,2.64146,2.901266,2.782545,2.70116,,2.423828,,3.093049,2.757135,2.852401,2.276737,1.621719,2.459145,2.11232,1.638122,0.892453,1.920188
每股指标,每股营业收入,0.495127,1.675817,1.301625,0.975512,0.457672,1.609632,1.226037,0.883211,0.431754,1.779389,1.371184,0.949063,0.47705,1.740247,1.365221,0.937373,0.458575,1.550043,1.120124,0.744184,0.375103,1.542947,1.150848,0.759301,0.391906,1.567389,1.189851,0.758112,0.486716,1.802567,1.295204,0.789931,0.35304,1.418396,1.004499,0.663792,0.311632,1.397236,1.04519,0.759738,0.385696,1.607475,,0.799271,,1.895333,1.836263,2.08752,1.699447,1.470897,1.861974,2.180993,1.889574,1.402974,1.713984
每股指标,每股营业总收入,0.495127,1.675817,1.301625,0.975512,0.457672,1.609632,1.226037,0.883211,0.431754,1.779389,1.371184,0.949063,0.47705,1.740247,1.365221,0.937373,0.458575,1.550043,1.120124,0.744184,0.375103,1.542947,1.150848,0.759301,0.391906,1.567389,1.189851,0.758112,0.486716,1.802567,1.295204,0.789931,0.35304,1.418396,1.004499,0.663792,0.311632,1.397236,1.04519,0.759738,0.385696,1.607475,,0.799271,,1.895333,1.836263,2.08752,1.699447,1.470897,1.861974,2.180993,1.889574,1.402974,1.713984
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),1.85,10.71,6.79,4.49,1.91,11.55,6.56,4.25,2.09,12.55,7.19,4.48,2.15,11.87,6.87,4.34,2.09,10.15,6.08,3.82,1.87,8.85,5.43,3.43,1.77,9.1,5.84,3.72,1.82,8.92,5.76,3.94,1.98,9.1,5.84,4.04,1.99,9.92,6.75,4.89,2.42,12.13,,5.83,3.15,14.12,19.64,21.99,23.44,28.52,26.49,32.66,,,
盈利能力,摊薄净资产收益率,1.835912,10.458508,6.675809,4.463299,1.894324,10.956675,6.399584,4.205373,2.020701,12.235473,7.227822,4.606766,2.177287,11.61335,6.922994,4.48584,2.134315,10.055736,6.193203,3.962178,1.907432,8.977926,5.695755,3.614605,1.806522,8.884825,5.801278,3.743228,1.826883,8.482421,5.645415,3.9139,1.952806,8.836698,5.769447,4.059699,1.977009,8.888597,5.939048,4.790056,2.392725,11.258826,,5.82498,,13.066473,18.353073,21.76,22.98,25.318993,23.462302,28.21,31.019875,28.357391,37.82881
盈利能力,净资产收益率_平均,1.852705,10.734152,6.774765,4.506665,1.908526,11.973876,6.823084,4.439296,2.136399,12.867421,7.403057,4.661485,2.203009,12.159117,7.077163,4.511263,2.152802,10.423721,6.277482,3.979969,1.922673,9.122865,5.692148,3.596204,1.824613,9.418012,6.040283,3.855017,1.871344,8.904691,5.770449,3.964745,1.976348,9.032591,5.811188,4.043259,1.986708,9.732426,6.448255,4.89299,2.417978,12.07199,,5.959794,,13.973391,19.262874,21.526957,23.278246,28.280814,26.141148,32.540138,36.015597,33.962318,37.82881
盈利能力,净资产收益率_平均_扣除非经常损益,1.83292,10.489647,6.515641,4.406495,1.893304,11.628289,6.472798,4.174678,2.055884,11.925259,6.697419,4.008993,2.159478,11.860056,6.861027,4.33709,2.084609,10.358201,6.382322,4.05881,1.936299,8.952973,5.687803,3.637393,1.83249,9.545766,6.11621,3.891615,1.871412,9.330477,6.147384,4.336784,1.975872,9.392442,5.618748,4.04202,1.983581,9.590692,6.312284,4.744067,,11.950099,,,,12.769124,18.838241,,,,,32.64623,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,1.816305,10.220282,6.42047,4.364093,1.879216,10.640446,6.07104,3.954699,1.944547,11.339582,6.538886,3.961934,2.134264,11.327711,6.711566,4.312649,2.0667,9.992529,6.296627,4.040666,1.920951,8.810732,5.691407,3.656006,1.814321,9.005347,5.8742,3.778765,1.826949,8.888016,6.014182,4.281168,1.952337,9.188745,5.578389,4.058455,1.973898,8.759163,5.813815,,,11.145146,,,,11.940367,17.948495,,,,,28.31,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.162698,0.964437,0.616199,0.407343,0.173028,1.046973,0.604348,0.390294,0.188801,1.1387,0.657134,0.424434,0.180056,1.004649,0.579327,0.366329,0.17689,0.868373,0.522347,0.326893,0.155609,0.795312,0.494201,0.310995,0.163205,0.838966,0.540217,0.323314,0.164753,0.695744,0.418994,0.29631,0.168089,0.71013,0.473702,0.326242,0.171302,0.788835,0.533913,0.388584,0.191898,0.936346,,0.478141,,1.066665,1.374887,1.54863,1.649321,1.823516,1.703741,1.98834,1.871232,1.454574,1.402328
盈利能力,毛利率,33.3187,56.540112,44.041053,39.243977,34.465114,55.010819,36.505541,31.363383,30.493414,47.769909,30.151825,23.438996,26.412231,44.691073,27.872479,24.263808,29.433722,39.982534,27.03717,24.827004,66.338376,67.382043,70.553686,69.950873,70.067127,67.223719,28.142155,24.012359,14.924652,21.674235,17.139411,24.082221,26.07449,35.208905,25.082718,27.447818,31.66886,32.965755,30.115454,32.458998,28.151211,35.4332,33.010867,34.10138,37.621552,36.425924,51.879567,51.69175,57.028683,64.13414,62.281697,56.530936,72.734419,63.111471,38.101047
盈利能力,销售净利率,29.481342,49.045842,39.262372,34.591898,31.279177,51.036374,37.314651,33.463036,33.074813,52.263104,37.987445,35.488196,29.970979,42.775602,30.91123,28.180666,27.617815,38.159865,30.93331,29.235764,27.384053,31.931892,25.84864,24.521099,24.739843,29.720157,24.714229,23.586634,22.066617,24.486716,20.429713,23.378182,29.930747,30.238482,28.20263,29.032175,32.412916,31.075912,27.997732,30.530396,29.469777,32.541016,29.748787,31.978898,34.227815,36.041029,44.88175,42.45051,46.732332,51.64081,49.05698,43.925068,49.150596,43.727581,67.557055
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
