每股指标,每股营业收入,0.80641,2.763698,2.11988,1.454756,0.72688,3.189022,2.529261,1.74214,0.87953,3.236151,2.505876,1.70998,0.861381,3.208022,2.461355,1.623926,0.900166,3.248788,2.428406,1.653295,0.857254,3.109181,2.375024,1.625861,0.795622,2.827272,2.136093,1.613811,,,,,,2.299547,1.232182,2.335759,,1.239586,2.306057,,1.936224,1.503152,1.151609,0.766115,0.465111,1.155938,0.480804,1.206681,,
每股指标,每股营业总收入,0.80641,2.763698,2.11988,1.454756,0.72688,3.189022,2.529261,1.74214,0.87953,3.236151,2.505876,1.70998,0.861381,3.208022,2.461355,1.623926,0.900166,3.248788,2.428406,1.653295,0.857254,3.109181,2.375024,1.625861,0.795622,2.827272,2.136093,1.613811,,,,,,2.299547,1.232182,2.335759,,1.239586,2.306057,,1.936224,1.503152,1.151609,0.766115,0.465111,1.155938,0.480804,1.206681,,
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.08,10.66,9.02,6.17,3.11,11.68,9.64,6.66,3.33,12.0,9.84,6.85,3.26,11.52,9.16,6.47,3.23,9.96,7.97,5.68,2.95,8.96,7.36,5.27,2.75,9.85,8.42,6.06,3.04,10.08,,5.92,,10.15,5.28,10.04,,5.53,10.3,,11.09,10.42,9.63,,,,,,,
盈利能力,摊薄净资产收益率,3.246895,10.690631,8.926642,6.320408,3.190405,11.618408,9.981246,7.220952,3.58386,11.762113,9.876829,7.1363,3.544167,11.143516,8.944975,6.473017,3.21354,9.624494,7.802823,5.657041,2.903073,8.650898,7.211028,5.229888,2.757471,8.89496,7.516044,5.9188,3.0075,9.514905,7.851704,5.760833,,9.89327,5.243355,9.769562,7.338928,5.453114,9.722457,7.70625,10.281504,10.350635,9.190257,7.58036,4.704329,16.509121,20.380627,13.061941,,
盈利能力,净资产收益率_平均,3.303712,11.421877,9.548426,6.725135,3.366505,12.251464,10.321324,7.381308,3.651105,12.387731,10.271653,7.309157,3.613632,11.620104,9.262963,6.605567,3.267191,10.020098,8.034995,5.753635,2.947059,8.940778,7.381863,5.308639,2.773114,9.629153,8.078618,5.992626,2.998703,9.989088,8.096076,5.911865,,10.221705,5.310428,10.095082,7.50487,5.547973,10.143728,7.876313,10.81101,10.584067,9.564544,7.772009,8.045124,16.509121,21.704934,13.061941,,
盈利能力,净资产收益率_平均_扣除非经常损益,3.301278,11.330043,9.484943,6.651888,3.303557,12.181574,10.23862,7.300539,3.639413,12.054917,9.968832,7.070163,3.543817,11.257857,9.074445,6.507735,3.266011,9.821134,7.862919,5.617553,2.901608,8.832694,7.327794,5.338739,2.794067,9.539837,8.030241,5.959146,2.991445,9.721129,,,,9.890379,,9.877813,,,10.091215,,10.608587,10.625006,9.585267,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.244503,10.604677,8.867293,6.251569,3.130751,11.552128,9.901267,7.141938,3.572385,11.446106,9.58565,6.902958,3.475694,10.796127,8.762931,6.377149,3.212378,9.433385,7.635717,5.523244,2.858298,8.546318,7.158211,5.259541,2.778307,8.812454,7.471036,5.885733,3.000222,9.259667,,,,9.572589,,9.559299,,,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.211797,0.752249,0.63298,0.447142,0.226605,0.814006,0.677058,0.482625,0.240834,0.85177,0.707753,0.49551,0.250351,0.842224,0.673137,0.470084,0.233301,0.781667,0.628471,0.444881,0.232446,0.745106,0.613984,0.437291,0.227382,0.797653,0.6581,0.463443,0.227815,0.777696,0.627544,0.448036,,0.789732,0.397084,0.809018,,0.435389,0.846108,,0.977905,1.113002,1.308088,1.50829,1.382563,1.095217,1.206526,0.689387,,
盈利能力,毛利率,57.119518,53.548911,58.453965,58.461954,58.51332,52.271332,55.824624,56.092391,55.373064,48.378378,50.361546,50.832464,50.116446,41.900059,43.220288,45.069314,43.858549,36.137605,37.60887,38.436043,39.166664,32.096849,34.606991,35.554471,38.370598,34.908437,38.549546,39.282327,37.027411,34.531212,38.401223,39.911572,,39.522225,36.87378,34.218132,163.136433,35.423654,34.591758,163.663898,39.981307,45.894185,49.819294,56.768044,55.329479,40.505022,61.038541,24.838087,,
盈利能力,销售净利率,48.435329,45.149215,49.081943,49.799935,49.540317,43.136844,46.611759,47.64906,46.674785,40.427102,42.675173,43.655612,42.784062,34.99714,35.898053,37.845884,36.940211,30.355142,32.304274,33.404183,33.342741,26.296726,28.312011,29.205528,31.073343,27.700374,30.489182,31.192716,29.811676,29.913132,34.079173,35.733836,,31.168278,29.563825,28.362416,,28.83468,26.61001,,30.994537,36.081897,40.040421,45.380901,43.7993,33.688257,84.381267,20.810587,,
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
