每股指标,摊薄每股收益_最新股数,0.313353,1.709087,1.129882,0.720706,0.318128,1.738996,1.163121,0.782912,0.370092,1.656495,1.128186,0.761172,0.36783,1.573051,1.072954,0.724477,0.353504,1.4788,1.017598,0.689918,0.336476,1.336795,0.887217,0.586681,0.304116,1.37638,0.957842,0.662459,0.289288,1.310342,0.911911,0.63054,0.285832,1.245308,0.89394,0.618036,0.28269,1.236386,0.918445,0.617407,0.278417,1.186496,0.874147,0.582032,0.259881,1.129819,0.827964,0.544771,0.233868,0.974305,0.699343,0.458688,0.185367,0.804042,0.576841,0.381731,0.147738,0.579451,0.410833,0.268139,0.107305,0.376349,0.284466,0.188975,0.0821,0.23627,0.16604,0.104656,0.044117,0.192953,0.195184,0.121139,0.051625,0.132026,0.102556,0.063463,0.028612,0.091551,0.079526,0.046833,0.023577,0.080972,0.069474,0.040204,0.019608,0.063897,0.049711,0.031124,0.016771,0.050367,0.041523,0.024831,0.014073,0.044331,0.030562,0.04023,0.0241
每股指标,摊薄每股净资产_期末股数,20.192899,19.839522,19.388564,19.20622,19.16519,18.974677,18.332139,17.954948,17.974677,17.504618,16.954068,16.628715,16.689726,16.367326,16.02918,15.655748,15.757847,15.488464,15.007603,14.611815,14.648729,14.339507,13.871644,13.646389,13.83473,13.493013,13.089231,12.776174,12.555533,12.813608,12.549793,12.179287,11.874756,11.547765,11.160102,10.82235,12.681639,12.371888,12.008609,11.544825,11.423731,11.012352,10.496163,12.477035,11.830207,11.393374,10.810331,10.270522,10.072318,9.592363,9.204491,11.985401,11.369107,10.9047,10.38889,10.012781,9.677724,9.328998,8.895146,8.585089,7.454675,7.112649,6.848181,6.544973,6.329529,6.058313,5.834901,5.642263,5.605525,5.49468,3.751496,3.44807,3.297867,3.108482,3.007064,2.860678,2.849621,2.772094,2.677876,2.557724,2.58231,2.488811,2.445838,2.340199,2.362159,2.287855,2.234101,2.163673,2.541143,2.464879,2.777664,1.598623,,1.440547,,0.838334,0.58223
每股指标,调整每股净资产_期末股数,19.681432,19.327364,18.916933,18.801319,18.694376,18.555513,17.720263,17.335155,17.314608,16.798617,16.107131,15.770028,15.725856,15.449387,15.048027,14.712484,14.935919,14.821472,14.35478,13.941834,13.945538,13.673945,13.168128,13.041073,13.22311,12.93059,12.520894,12.234353,12.050757,12.326769,11.985182,11.659985,11.394681,11.031817,10.643765,10.332293,12.085813,11.804042,11.472206,11.049036,10.960602,10.576548,10.041081,11.946434,11.306681,10.887254,10.262886,9.764738,9.547894,9.079618,8.683211,11.369781,10.77785,10.406212,9.952932,9.592868,9.255423,8.90713,8.637504,8.334386,7.114196,6.773339,6.579013,6.275168,6.058973,5.7891,5.63556,5.447946,5.411562,5.285754,3.557117,3.225325,3.127302,2.950523,2.811975,2.556778,2.646565,2.597388,2.677876,2.276626,2.58231,2.202779,2.153002,2.050608,2.057399,1.988495,1.939109,1.853149,2.181138,2.105659,2.437257,1.124588,,0.974465,,0.377835,0.11206
每股指标,每股净资产_最新股数,20.19299,19.839611,19.388651,19.206306,19.165276,18.974763,18.332221,17.955028,17.974758,17.504696,16.954144,16.628789,16.689801,16.367399,15.497462,15.136417,15.235129,14.974682,14.509773,14.127113,14.162803,13.863838,13.411496,13.193713,13.375806,13.045424,12.655036,12.352364,12.139042,12.388557,10.111638,9.813113,9.567746,9.304283,8.991934,8.7198,8.515024,8.307043,8.063121,7.751715,7.670408,7.394189,7.047596,6.981369,6.619445,6.37502,6.048786,5.746742,5.63584,5.367287,5.150258,5.158678,4.893221,4.693342,4.471339,4.309463,4.165256,4.015166,3.828437,3.69499,2.337602,2.230351,2.14742,2.052341,1.984783,1.899737,1.82968,1.769274,1.757754,1.722995,0.990031,0.909956,0.870317,0.820338,0.793573,0.754942,0.752024,0.731564,0.7067,0.674991,0.681479,0.656805,0.645464,0.617586,0.623381,0.603772,0.589586,0.571,0.558846,0.542074,0.610862,0.25112,,0.226288,,0.131689,0.091459
每股指标,每股经营现金流,-2.269871,4.339491,5.584103,8.286396,2.308702,2.670122,-0.468174,0.146905,1.678228,15.908074,7.674458,4.658812,2.267357,4.962299,1.919412,4.535581,2.54754,4.615259,5.822057,-0.179047,-1.298043,2.258984,2.58049,1.840319,0.276597,5.139533,7.911548,10.509326,3.119646,-6.559758,-8.402869,-8.518053,-4.788738,-6.849255,-7.851516,-3.094439,0.700823,13.093018,6.827718,6.916058,-9.545573,0.15029,7.133913,-1.840539,-2.942504,1.446603,-5.061201,-11.041661,-6.083548,9.065805,2.58338,14.155766,-2.269631,13.846384,9.232506,2.003563,-1.078259,11.537272,3.157282,-1.096696,-0.299392,4.663903,-3.828885,-2.509331,0.055173,-8.029482,1.515235,-13.443672,-12.517584,9.992254,-1.254868,2.363264,-0.838164,-6.12585,-8.519116,-5.27886,-7.796663,9.072946,2.436922,3.48193,1.18495,-1.568132,-0.684066,-2.71459,-3.68629,3.952954,-1.337816,-0.483405,-1.721628,-2.351556,-7.272658,-6.632726,,8.83011,,,
每股指标,每股现金流量净额,-4.997737,4.634621,-0.492617,4.756896,-0.760289,-0.219855,2.555199,1.568331,0.729437,0.905749,-0.763807,-1.001131,-1.869745,0.82174,-0.646519,0.217196,1.894651,-1.477545,0.368037,-1.704685,-2.124455,0.305257,-1.287775,-1.80191,-1.861246,1.719828,4.460973,6.734191,-0.625463,-2.858711,-4.324651,-2.682835,-0.285892,-11.636434,-11.164626,-3.745847,-0.128485,-6.696893,-5.612951,-0.130263,-1.476324,10.363091,4.419427,1.526108,-4.550589,0.435822,-5.997754,-10.601909,-4.557215,7.993486,2.442111,14.476934,-2.733666,2.817349,0.884715,-3.442288,-3.754429,6.925108,2.08756,-0.729978,-0.055193,3.895807,-5.08106,-3.149235,0.63492,-6.670835,2.174446,-10.9643,-9.565136,7.857013,-2.827835,1.056182,-4.156777,0.654769,-1.93999,-1.080863,-4.678212,5.993243,-0.076129,1.931275,1.410857,-6.250386,-4.189849,-4.158545,-4.592977,3.059556,-2.506391,-2.437749,-2.017019,-0.965345,-6.149686,-6.068938,,1.051142,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,10.346088,10.034935,9.561797,9.178448,9.351052,9.042287,8.577065,8.200439,8.527301,8.158278,7.634935,7.267986,7.619415,7.311341,7.046532,6.712419,7.156755,6.851952,6.374861,6.035549,6.54793,6.2545,5.779099,5.468317,5.945668,5.685708,5.252875,4.947293,5.056736,5.357509,5.934258,5.585042,5.59362,5.304764,4.869063,4.545894,5.803761,5.461351,4.987928,4.53949,4.866647,4.451993,3.986898,4.697248,4.809769,4.345311,3.805839,3.299719,3.818978,3.401235,2.909825,3.693576,3.058772,2.628081,2.747741,2.294416,2.000747,1.657485,1.602319,1.270777,1.431294,1.089095,1.200999,0.896479,0.685651,0.423829,0.592126,0.396371,0.333312,0.19262,0.805911,0.525335,0.371925,0.176304,0.454188,0.306053,0.283995,0.175573,0.403307,0.279426,0.301303,0.208523,0.401453,0.290539,0.312499,0.238195,0.22076,0.150331,0.125133,0.048869,0.456286,0.532541,,0.374465,,-0.161665,-0.417769
每股指标,每股资本公积金,3.815959,3.815959,3.81709,3.815896,3.815896,3.815896,3.815896,3.815896,3.816336,3.816336,3.816336,3.816336,3.816336,3.817719,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,3.463443,2.076347,2.076347,2.076347,2.076347,2.076347,2.076347,2.691559,2.691559,2.691465,2.691559,2.691559,2.691559,2.691559,3.42987,3.42987,3.42987,3.395395,3.361706,3.283997,3.222122,3.325659,4.732116,4.750542,4.716827,4.728906,4.806121,4.764734,4.75927,4.717191,4.738676,2.86075,2.860923,2.889475,2.890788,2.886171,2.876777,2.877331,2.880449,2.906769,2.936616,0.891718,0.868867,0.872074,0.878311,0.888561,0.89031,0.90131,0.932205,0.895147,0.89511,0.895147,0.895147,0.895147,0.895147,0.895147,0.895147,0.895147,0.895147,1.274177,1.274177,1.274177,,,,,,
