每股指标,摊薄每股收益_最新股数,0.296071,1.08214,0.792111,0.520756,0.287131,1.059099,0.777354,0.512506,0.282785,1.049389,0.782741,0.521016,0.278768,1.042836,0.768221,0.498394,0.26409,0.991141,0.728352,0.475522,0.248359,0.885815,0.596533,0.413121,0.242757,0.874577,0.680674,0.483784,0.238457,0.833259,0.6485,0.461399,0.227366,0.794703,0.615851,0.441074,0.218675,0.760605,0.595017,0.426204,0.215767,0.752887,0.588929,0.42239,0.21468,0.745214,0.583066,0.416154,0.211511,0.704983,0.551198,0.394132,0.200376,0.660598,0.503747,0.351818,0.179711,0.57416,0.434748,0.298719,0.150287,0.441832,0.334265,0.230377,0.118272,0.340354,0.259948,0.176305,0.089923,0.321658,0.257899,0.175796,0.08921,0.232142,0.16733,0.100923,0.043004,0.141969,0.107068,0.073435,0.03283,0.107611,0.076185,0.052114,0.013557,-0.008747,-0.021558,0.048797,0.055856,0.021599
每股指标,摊薄每股净资产_期末股数,13.17532,12.932664,12.85107,12.665712,13.346202,13.055087,12.834278,12.557855,12.654673,12.297375,11.93865,11.692134,11.730336,11.427211,11.10926,10.796129,10.898859,10.635942,10.362576,10.083325,10.185583,9.874567,9.562864,9.461952,9.566432,9.336776,9.095606,8.841738,8.871699,8.598211,8.383474,8.130253,8.125984,8.231111,8.057417,7.855513,7.930099,7.66554,7.486137,7.239015,7.254487,7.001615,6.787862,6.581729,6.597067,6.343064,6.137645,5.931661,5.921602,5.649664,5.502942,5.337395,5.365754,5.115845,4.931823,4.815774,4.654461,4.391978,4.164835,4.399964,4.199271,3.959704,3.823409,3.718712,3.565416,3.344246,3.202085,3.172306,3.107523,2.963811,2.805384,2.75452,2.761623,2.6203,2.494999,2.470118,2.064273,1.907693,,1.837765,1.880163,1.787966,1.747685,1.662578,1.322216,,,1.052086,0.543432,2.037986
每股指标,调整每股净资产_期末股数,12.640758,12.40057,12.31944,12.113541,12.691717,12.414217,12.244563,11.957771,12.049055,11.691326,11.305293,11.056394,11.128071,10.851918,10.497327,10.221631,10.381508,10.152054,9.897822,9.642069,9.757752,9.449079,9.159621,9.065012,9.193541,8.968234,8.713854,8.488964,8.485436,8.25951,8.01026,7.734766,7.717692,7.966941,7.788925,7.603584,7.69336,7.466854,7.256978,7.000067,6.997616,6.749229,6.524581,6.340048,6.36166,6.103591,5.909416,5.715834,5.699352,5.398058,5.281741,5.139571,5.191602,4.929157,4.756998,4.633115,4.51102,4.245079,4.005994,4.251581,4.05423,3.807518,3.686313,3.590113,3.435604,3.201943,3.067273,3.061844,3.009409,2.851267,2.717434,2.66206,2.672347,2.517063,2.40311,2.365207,2.019081,1.780783,,1.800126,1.862544,1.744978,1.727185,1.615634,1.146275,,,0.294021,-0.221997,1.875269
每股指标,每股净资产_最新股数,13.175352,12.932696,12.851101,12.665743,11.216461,10.971802,10.786228,10.553916,10.635284,10.335003,10.033522,9.826344,9.85845,9.603696,9.336483,9.073321,9.159657,8.938695,8.708952,8.474263,8.560203,8.298818,8.036855,7.952047,8.039854,7.846845,7.644161,7.430804,7.455984,7.226139,7.045669,6.832855,6.829268,6.917619,6.771642,6.601958,6.664642,6.442299,6.291525,6.083838,6.096841,5.884322,5.704678,5.53144,5.54433,5.33086,5.158221,4.985107,4.976654,4.74811,4.624801,4.485672,4.509505,4.299476,4.14482,3.37275,3.259774,3.075943,2.916862,2.801396,2.673617,2.521089,2.434311,2.222041,1.976873,1.854243,1.775421,1.75891,1.72299,1.643308,1.555467,1.527265,1.531204,1.452846,1.383372,1.369576,1.070031,0.988866,,0.952618,0.974596,0.926805,0.905925,0.845289,0.584617,,,0.203694,0.097842,0.366931
每股指标,每股经营现金流,1.349022,1.498811,1.487675,0.605212,1.502767,-0.772228,-1.557451,-2.995327,-1.69344,1.849144,0.106378,-0.068984,1.790622,4.958337,1.202509,1.199911,1.368393,-0.468268,-1.831571,-1.518158,-1.109112,2.011742,2.480279,1.607233,1.924861,-1.111522,0.859997,0.039656,-0.098272,1.668287,1.70055,1.026177,0.187441,0.144446,0.386046,0.62144,0.636306,6.531731,1.909456,3.043265,-0.273541,5.105126,4.084591,4.793059,1.037192,0.669445,-0.097572,-0.137901,-0.831436,1.87419,1.552643,0.89315,0.155851,1.031523,0.694437,3.172801,0.705603,-0.018517,0.284345,0.185211,-0.426448,-0.429559,-1.029665,-0.438409,-1.073396,1.505225,1.749887,2.036882,-0.111993,3.946013,1.866412,1.059639,0.461362,0.428991,2.547516,-0.182165,-1.109444,3.555213,,1.296917,0.106912,1.238559,0.715068,0.202755,1.39488,,,3.113782,,
每股指标,每股现金流量净额,0.81205,-0.401611,0.276481,0.591666,0.695622,-1.5285,-1.551243,-1.746185,-1.233077,0.358967,-0.770424,-0.331322,0.688337,0.73381,0.410581,-0.204206,0.559309,-1.519087,-1.152592,-0.38365,-0.632118,1.87691,2.029907,1.085035,1.035078,-1.020117,-0.098703,-0.837442,-0.904811,0.196235,-0.42546,0.297994,-0.468995,-1.177935,-1.112303,-0.222035,-0.099726,-0.189044,-1.120167,0.417004,-1.290831,0.226344,0.290831,2.426012,-0.088442,0.945719,0.466342,0.134683,-0.671424,-0.379785,0.141739,-0.277769,-0.339536,0.834372,0.573219,2.614581,0.251914,0.852147,0.848366,0.2738,-0.474297,-0.206167,-0.804585,-0.738712,-1.353737,-1.168183,-1.662938,-0.907702,-0.490937,2.649712,0.505939,-0.039004,0.023819,-1.833081,0.832775,-0.64616,-1.539778,1.830429,,0.160902,-0.252161,0.556719,0.301829,0.587588,-0.030099,,,1.384309,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,4.656534,4.363451,4.253553,4.028427,5.028224,4.689616,4.570809,4.297887,4.735305,4.399822,4.116639,3.847555,4.273985,3.954432,3.657568,3.381414,3.781546,3.475135,3.184439,2.926854,3.18056,2.887682,2.559619,2.36508,2.636279,2.385319,2.163446,1.930503,2.012011,1.739237,1.620201,1.399256,1.564224,1.676662,1.561854,1.354052,1.614491,1.355964,1.252252,1.051586,1.239984,0.984312,0.888369,0.691165,1.218816,0.96717,0.867686,0.67067,1.158181,0.906642,0.814726,0.632576,1.286172,1.04853,0.948426,0.921177,1.013379,0.756778,0.638367,0.588553,0.768236,0.532189,0.431336,0.392291,0.744927,0.531616,0.446932,0.396089,0.601175,0.438992,0.381761,0.333673,0.54078,0.379883,0.303669,0.415846,0.360841,0.250109,,0.141494,0.263819,0.192494,0.143786,0.099252,0.005298,,,-1.15703,-1.349138,0.12317
每股指标,每股资本公积金,2.441265,2.44174,2.458614,2.458704,1.50037,1.500343,1.50037,1.500451,1.500451,1.500451,1.500451,1.500451,1.500464,1.500464,1.500464,1.500451,1.500451,1.500451,1.500451,1.500451,1.500451,1.500451,1.500908,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530546,1.530708,1.530816,1.526897,1.526897,1.526897,1.526897,1.526897,1.526897,1.527584,1.527584,1.527584,1.528298,1.513283,1.505015,1.478959,1.460767,1.495266,1.515249,1.526183,1.513647,1.514751,1.133745,1.116779,1.112012,1.080664,1.21813,1.229043,1.224244,1.255776,1.114053,0.935359,0.926746,0.930277,0.951402,0.944809,0.962301,0.91701,0.912907,0.923357,0.938053,0.926603,0.927072,0.470264,0.518229,,0.470264,0.470264,0.575844,0.470286,0.446801,0.316918,,,0.686633,0.330723,0.327975
