每股指标,每股营业收入,1.462226,5.568712,4.190394,2.894854,1.372431,5.511199,4.52053,3.037548,1.47831,5.690238,4.379307,2.912996,1.420162,5.418304,4.138081,2.766893,1.338715,4.952727,3.636286,2.36445,1.137907,4.041692,2.885728,1.886408,0.94879,3.52275,2.575161,1.690797,0.831295,3.208562,2.330443,1.504109,0.711182,2.96956,2.007494,1.267121,,2.648514,,2.75567,2.808741,2.174163,1.729058,1.527226,1.123979,0.516917,0.729285,0.754243,0.998951,0.60992,0.267214,0.253274,0.661245
每股指标,每股营业总收入,1.462226,5.568712,4.190394,2.894854,1.372431,5.511199,4.52053,3.037548,1.47831,5.690238,4.379307,2.912996,1.420162,5.418304,4.138081,2.766893,1.338715,4.952727,3.636286,2.36445,1.137907,4.041692,2.885728,1.886408,0.94879,3.52275,2.575161,1.690797,0.831295,3.208562,2.330443,1.504109,0.711182,2.96956,2.007494,1.267121,,2.648514,,2.75567,2.808741,2.174163,1.729058,1.527226,1.123979,0.516917,0.729285,0.754243,0.998951,0.60992,0.267214,0.253274,0.661245
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.5,15.39,11.4,7.94,3.7,17.81,13.16,9.02,4.26,18.78,13.75,9.54,4.46,19.48,13.88,9.29,4.58,17.6,12.25,8.18,4.09,15.94,11.32,7.45,3.89,16.63,12.23,7.72,3.98,16.04,11.91,7.56,3.81,16.83,12.34,7.4,3.84,12.24,10.63,14.69,21.32,21.08,21.44,24.31,,,,,,,,,
盈利能力,摊薄净资产收益率,3.431682,15.03624,11.192248,8.016805,3.644146,16.116553,12.814808,9.111106,4.188793,18.014962,13.291874,9.026016,4.404262,18.325882,13.183454,9.316212,4.488619,15.08,11.786439,7.11,4.00415,13.09,11.016501,7.48,3.809994,15.61,11.802381,7.73,3.894627,14.9,11.357061,7.44,3.627158,15.66,11.756975,7.273288,,11.762612,,13.933893,19.56378,19.636682,19.802254,21.997266,18.033984,9.271906,13.930126,11.205919,44.928042,0.912952,1.998082,4.021919,-4.016027
盈利能力,净资产收益率_平均,3.501025,15.801749,11.534266,8.152628,3.708445,17.788525,13.358748,9.310627,4.292081,19.519438,14.043169,9.566362,4.505345,19.937328,13.898846,9.505391,4.582845,18.216417,12.279403,8.293711,4.085261,15.94126,11.401567,7.607865,3.891251,16.631825,12.30141,7.873907,3.975438,16.559191,12.381548,7.937443,3.864212,16.680252,12.267153,7.404377,,12.237724,,14.687791,21.318591,21.27592,21.375623,24.111266,19.36005,9.4842,14.971506,20.293366,30.546128,0.912952,1.995628,6.613945,-4.016027
盈利能力,净资产收益率_平均_扣除非经常损益,3.489145,15.748027,11.500482,8.124837,3.684923,17.741865,13.250966,9.241669,4.252895,19.177627,13.854611,9.349964,4.471033,19.792783,13.698821,9.457021,4.575917,18.153975,12.248165,8.265995,4.102331,15.980771,11.40151,7.621061,3.91337,16.627405,12.313136,7.903141,3.97912,16.567764,12.389501,7.939537,3.86474,16.440302,12.182466,7.398842,,11.998618,,13.72652,21.186329,21.098951,20.971601,22.582099,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.420037,14.985121,11.159467,7.989477,3.621031,16.074279,12.711414,9.043626,4.15055,17.699496,13.113404,8.82184,4.370721,18.19302,12.993725,9.268805,4.481833,15.03,11.756455,7.08,4.020881,13.12,11.016446,7.49,3.831652,15.61,11.813632,7.75,3.898233,14.91,11.364356,7.44,3.627654,15.44,11.675809,7.267851,,11.532789,,13.021962,19.442404,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.219701,1.003061,0.720394,0.50463,0.233034,1.097672,0.781603,0.538261,0.251215,1.162026,0.823685,0.573148,0.265496,1.191351,0.805752,0.536314,0.267721,1.102408,0.733704,0.488338,0.24455,0.995689,0.701947,0.469703,0.249915,1.057563,0.774855,0.488556,0.253246,1.004187,0.740001,0.467628,0.232026,0.983755,0.729418,0.446992,,0.75706,,0.907606,1.265345,1.187092,1.203735,1.444892,1.267641,0.713382,1.214499,1.202954,0.706622,0.033091,0.098156,0.215809,-0.048864
盈利能力,毛利率,59.70367,66.449935,63.395495,64.125116,61.002001,66.255645,61.755513,63.530485,59.758007,64.072651,59.388763,60.634022,56.427856,57.793531,50.810452,51.384326,51.377079,49.209353,43.394921,44.121501,45.761429,46.83198,44.990832,44.943881,45.511805,48.989026,47.723682,45.146314,47.225016,43.936557,43.611723,41.969826,42.598745,48.102799,51.766144,48.500441,50.841556,36.112937,43.417452,37.044332,49.750029,54.004512,56.681322,58.399416,50.18456,58.345933,58.213348,51.384302,43.730974,-6.78919,-31.245089,-11.977097,-21.692515
盈利能力,销售净利率,50.934691,56.279723,53.446835,53.926285,51.777526,55.915488,52.425651,53.234671,50.56825,53.782284,48.839273,50.193548,47.610988,49.616709,44.28442,44.598389,44.460197,43.774065,39.071622,39.697657,40.640598,41.288763,40.318901,40.429061,41.251241,43.659935,43.124133,41.05329,42.217135,40.150759,40.372768,39.087815,40.143131,40.530072,43.077381,40.102902,41.255036,29.999368,34.615728,31.490781,38.90302,42.115,45.148424,48.41195,44.480811,44.925626,45.699635,30.601052,19.364381,1.623939,6.665507,14.190203,-3.339452
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,59.70367,66.449935,63.395495,64.125116,61.002001,66.255645,61.755513,63.530485,59.758007,64.072651,59.388763,60.634022,56.427856,57.793531,50.810452,51.384326,51.377079,49.209353,43.394921,44.121501,45.761429,46.83198,44.990832,44.943881,45.511805,48.989026,47.723682,45.146314,47.225016,43.936557,43.611723,41.969826,42.598745,48.102799,51.766144,48.500441,50.841556,36.112937,43.417452,37.044332,49.750029,54.004512,56.681322,58.399416,50.18456,58.345933,58.213348,51.384302,43.730974,7.422842,7.329119,29.099263,10.242931
盈利能力,总资产净利率_平均,0.219701,1.003061,0.720394,0.50463,0.233034,1.098368,0.781553,0.538239,0.251199,1.161944,0.823605,0.573109,0.265595,1.191268,0.80573,0.536297,0.267787,1.102315,0.733472,0.488142,0.244376,0.995125,0.701502,0.469382,0.249867,1.056639,0.774073,0.488056,0.253022,1.003238,0.739382,0.467464,0.232108,0.982689,0.729046,0.447059,,0.755426,,0.906,1.263847,1.186401,1.203715,1.445173,1.267641,0.713382,1.214499,1.202954,0.706622,0.033091,0.098156,0.215809,-0.048864
盈利能力,总资产净利率_平均(含少数股东损益),0.219701,1.003061,0.720394,0.50463,0.233034,1.097672,0.781603,0.538261,0.251215,1.162026,0.823685,0.573148,0.265496,1.191351,0.805752,0.536314,0.267721,1.102408,0.733704,0.488338,0.24455,0.995689,0.701947,0.469703,0.249915,1.057563,0.774855,0.488556,0.253246,1.004187,0.740001,0.467628,0.232026,0.983755,0.729418,0.446992,,0.75706,,0.907606,1.265345,1.187092,1.203735,1.444892,1.267641,0.713382,1.214499,1.202954,0.706622,0.033091,0.098156,0.215809,-0.048864
成长能力,归母净利润,3156704000.0,13283492000.0,9492539000.0,6616567000.0,3011878000.0,12858380000.0,9038195000.0,6167004000.0,2850954000.0,11671118000.0,8156529000.0,5576073000.0,2526873000.0,10042377000.0,6751580000.0,4457344000.0,2150530000.0,7830736000.0,5130508000.0,3389213000.0,1669305000.0,6024586000.0,4200170000.0,2753026000.0,1413521000.0,5550900000.0,4007413000.0,2504801000.0,1266596000.0,4649130000.0,3395795000.0,2122984000.0,1031629000.0,3908578000.0,2809978000.0,1652265000.0,856483000.0,2577485000.0,2205545000.0,2816190000.0,3548142000.0,2975066000.0,2537848000.0,2404147000.0,1625368000.0,754981000.0,1083505000.0,750358000.0,314056000.0,12391086.5,22282270.14,44962046.22,-9706273.64
成长能力,营业总收入,6197552000.0,23602625000.0,17760713000.0,12269651000.0,5816960000.0,22981527000.0,17241144000.0,11585057000.0,5638180000.0,21702189000.0,16702380000.0,11109888000.0,5305353000.0,20241312000.0,15246353000.0,9994713000.0,4835777000.0,17890495000.0,13135180000.0,8540990000.0,4110407000.0,14599609000.0,10423977000.0,6814180000.0,3427269000.0,12725060000.0,9302130000.0,6107586000.0,3002847000.0,11590132000.0,8418147000.0,5433220000.0,2568970000.0,9654118000.0,6546592000.0,4119445000.0,2078648000.0,8620847000.0,6380455000.0,8958755000.0,9131291000.0,7068263000.0,5621215000.0,4965053000.0,3654088000.0,1680513000.0,2370927000.0,2452066000.0,1621823000.0,763026420.38,334292166.35,316852726.65,290654622.49
成长能力,净利润,3156704000.0,13283492000.0,9492539000.0,6616567000.0,3011878000.0,12850233000.0,9038782000.0,6167267000.0,2851129000.0,11671933000.0,8157321000.0,5576447000.0,2525931000.0,10043073000.0,6751759000.0,4457481000.0,2149996000.0,7831397000.0,5132128000.0,3390573000.0,1670494000.0,6027998000.0,4202833000.0,2754909000.0,1413791000.0,5555753000.0,4011463000.0,2507365000.0,1267716000.0,4653526000.0,3398639000.0,2123727000.0,1031265000.0,3912821000.0,2811410000.0,1652017000.0,857547000.0,2583062000.0,2208641000.0,2821182000.0,3552348000.0,2976799000.0,2537890000.0,2403679000.0,1625368000.0,754981000.0,1083505000.0,750358000.0,314056000.0,12391086.5,22282270.14,44962046.22,-9706273.64
