每股指标,每股盈余公积金,0.446985,0.446985,0.426302,0.426302,0.426302,0.426302,0.405803,0.405803,0.405803,0.405803,0.385561,0.385561,0.424117,0.424117,0.397031,0.397031,0.397031,0.397031,0.39613,0.39613,0.39613,0.39613,0.41073,0.41073,0.451803,0.451803,0.397879,0.397879,0.397879,0.397879,0.346973,,,,,0.306823,0.306823,0.306823,0.232583,0.240725,,0.228843,0.164025,0.166359,0.118112,0.08001,0.154235,0.109646,0.094118,0.094118,0.120272,0.134164,0.050032,0.050034
每股指标,每股留存收益,2.321314,2.203619,2.376919,2.305242,2.257957,2.146256,2.335992,2.264471,2.195575,2.08917,2.292437,2.215166,2.336409,2.192671,2.463027,2.360779,2.196054,2.054935,2.390681,2.273842,2.097027,1.947275,2.411608,2.277311,2.381672,2.196755,2.461337,2.272105,2.181956,2.005127,2.212711,,,,,1.792707,1.783873,1.586241,1.489957,1.336477,,1.287504,1.171768,0.987703,0.65491,0.421792,0.611698,0.324481,0.239139,0.252889,0.178815,0.163802,-0.614637,-0.676932
每股指标,每股营业收入,0.38725,1.421141,1.033286,0.735804,0.382251,1.416307,0.994364,0.703145,0.373962,1.503206,1.152409,0.760921,0.401457,1.827025,1.41834,0.914988,0.413932,1.790632,1.38873,0.924598,0.425027,1.943879,1.677639,1.183271,0.629673,2.277449,1.624819,1.056511,0.48298,1.883982,1.357435,,,,,0.914594,0.458667,1.859718,0.874485,1.531712,,1.403631,0.656879,1.079327,0.838099,0.55907,1.025258,0.809106,0.384991,0.750236,0.769657,0.647868,0.142606,0.212824
每股指标,每股营业总收入,0.38725,1.421141,1.033286,0.735804,0.382251,1.416307,0.994364,0.703145,0.373962,1.503206,1.152409,0.760921,0.401457,1.827025,1.41834,0.914988,0.413932,1.790632,1.38873,0.924598,0.425027,1.943879,1.677639,1.183271,0.629673,2.277449,1.624819,1.056511,0.48298,1.883982,1.357435,,,,,0.914594,0.458667,1.859718,0.874485,1.531712,,1.403631,0.656879,1.079327,0.838099,0.55907,1.025258,0.809106,0.384991,0.750236,0.769657,0.647868,0.142606,0.212824
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.345,3.16,5.055,3.62,2.28,3.21,5.1375,3.67,2.245,3.29,6.5175,4.885,2.8725,3.53,8.1525,6.135,2.875,7.17,8.6325,6.44,3.02,8.37,10.29,7.58,3.485,9.3,11.8725,8.25,3.565,10.03,13.6275,9.42,4.7975,18.82,,10.25,,20.21,11.025,26.22,,23.52,,22.1,21.04,29.45,,,,,,,,
盈利能力,摊薄净资产收益率,2.315992,4.205291,4.982107,3.577629,2.273983,4.2203,4.998079,3.589113,2.213115,4.357936,6.301365,4.760253,2.831184,5.940847,7.814717,5.944234,2.83281,8.077228,8.220499,6.20369,2.974479,8.638177,9.972066,7.450906,3.413538,10.678179,11.374579,8.11337,3.499478,10.612012,11.59057,9.145576,4.684337,17.555198,14.276743,10.143631,4.706788,18.776751,10.935287,18.861484,20.79206,21.595424,13.362631,19.942922,19.035765,15.246857,22.685475,12.269822,0.582834,10.279143,10.662639,12.703621,14.74,0.62
盈利能力,净资产收益率_平均,2.34498,4.234242,5.053838,3.619037,2.279473,4.317051,5.138026,3.669862,2.245482,4.445917,6.516164,4.886436,2.871902,6.002076,8.152593,6.134281,2.875896,8.422245,8.631648,6.438543,3.020831,9.394541,10.324485,7.649585,3.484981,11.025925,11.890113,8.333926,3.564972,11.498368,12.719648,9.417831,4.711143,18.740489,14.972196,10.39809,4.820002,20.458651,11.408013,22.988513,22.472917,23.522851,13.861213,22.104491,20.931556,21.154597,25.960032,12.965956,0.579714,12.229063,12.197289,13.558956,15.947987,0.621499
盈利能力,净资产收益率_平均_扣除非经常损益,2.345635,4.075665,5.053858,3.620235,2.279806,4.277732,5.082717,3.612401,2.190011,4.33617,6.42457,4.813783,2.861421,5.806329,8.002751,6.096587,2.877639,8.362463,8.591089,6.412759,3.010198,9.324986,10.291533,7.656976,3.496037,10.986445,11.880664,8.325293,3.55643,11.391704,12.704988,9.410007,4.704507,18.318524,,10.360703,,19.868155,,22.734859,,,,,20.519174,21.985768,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.316639,4.047798,4.982126,3.578814,2.274314,4.181862,4.944277,3.532917,2.158444,4.250361,6.212791,4.689476,2.820851,5.747097,7.671085,5.907708,2.834527,8.019895,8.181871,6.178846,2.964008,8.574222,9.940239,7.458105,3.424367,10.639944,11.36554,8.104965,3.491093,10.513571,11.577211,,4.67774,17.159921,,,,18.2348,,18.653368,,,,,,,,,,,,,,
