每股指标,摊薄每股收益_最新股数,0.404009,1.435705,1.070769,0.676765,0.394653,1.412283,1.085864,0.729234,0.423527,1.52123,1.165245,0.784831,0.43956,1.670216,1.200425,0.80326,0.434919,1.65331,1.189977,0.799097,0.429841,1.619795,1.166501,0.774096,0.411783,1.586465,1.17784,0.725599,0.356552,1.405087,1.021162,0.623169,0.31723,1.239176,0.871724,0.52023,0.264461,0.999486,0.73795,0.422054,0.221204,0.88119,0.670369,0.412415,0.184557,0.666193,0.493351,0.443544,0.349981,0.316851,0.224577,0.112039,0.044524,0.126716,0.048717,0.056336
每股指标,摊薄每股净资产_期末股数,18.052652,17.591178,17.278924,17.049011,16.982484,16.92398,16.395133,16.037706,15.980002,15.460857,15.047339,14.700251,14.597182,14.133336,13.82687,13.456365,13.384764,12.951974,12.570691,12.13833,12.259181,11.793316,11.35559,11.037087,11.091757,10.576604,10.175829,9.655878,13.269943,12.98039,12.218488,11.87228,11.324207,10.7511,10.246043,9.686408,9.569785,9.195729,8.93273,8.539946,8.208785,7.758324,,6.660711,,5.865423,4.398903,3.689789,3.526283,2.942881,2.244708,1.816372,1.631506,1.39776,0.94101,0.825545
每股指标,调整每股净资产_期末股数,16.281275,15.782846,15.560035,15.431005,15.426242,15.512886,14.862005,14.516208,14.565725,14.065999,13.548485,13.245659,13.098762,12.714073,12.400095,12.087966,12.188769,11.75547,11.382657,10.941851,10.913221,10.531433,10.044401,9.867124,10.10656,9.662891,9.345698,8.870696,12.230267,12.128493,11.337579,11.030545,10.499181,9.980809,9.565993,9.049963,8.99843,8.731369,8.482801,8.054855,7.65243,7.282119,,6.252638,,5.535066,4.061737,3.469057,3.308569,2.724316,1.988704,1.54017,1.307851,1.059582,0.673473,0.413653
每股指标,每股净资产_最新股数,18.052652,17.591178,17.278924,17.049011,16.982484,16.92398,16.395132,16.037705,15.980002,15.460857,15.047339,14.700251,14.597182,14.133336,13.82687,13.456364,13.384763,12.951974,12.570691,12.13833,10.790006,10.379972,9.994704,9.714371,9.76249,9.309074,8.956329,8.49869,8.342596,8.160559,7.681564,7.463909,7.119344,6.759041,6.44152,6.089686,6.016367,5.781205,5.615862,4.201052,4.038144,3.816549,,3.276601,,2.885375,2.16395,1.815116,1.734683,1.44769,1.021171,0.728607,0.610274,0.443322,0.298456,0.233159
每股指标,每股经营现金流,3.814729,2.590247,4.234106,5.224625,8.291719,-0.716356,3.099352,2.181149,5.211733,-0.156045,-3.903989,-1.396925,3.312894,-1.2403,-1.064033,-1.534493,-2.108734,-3.860289,-1.189017,-4.984765,-0.403378,4.047375,1.425176,-3.065447,-1.653164,2.159529,2.288562,4.09146,0.489965,-16.521193,-16.745122,-10.553353,-9.911981,9.023554,2.354309,7.149445,3.46117,29.783942,15.449543,18.806262,6.329249,21.046162,,12.416491,,7.584725,1.89669,4.121965,2.332151,4.061283,2.883497,0.564338,-1.626228,3.770656,0.029381,0.800701
每股指标,每股现金流量净额,-0.123938,4.074404,3.242283,4.263929,2.994537,-4.04902,-1.524771,0.099794,2.821471,6.195904,-0.835539,-0.371541,0.540382,-0.452202,-0.439919,-0.723647,1.044325,-3.543155,-3.321077,-0.558892,0.509574,-0.506395,-2.372594,0.597834,-1.387694,3.539261,2.516735,3.882878,3.269786,-3.49943,0.058503,-2.544432,-4.353348,2.18129,3.074404,8.980898,-0.032097,2.748071,-0.592092,5.608354,-1.282951,-1.603679,,-2.215062,,1.349792,-3.757817,2.040824,-1.068341,2.659954,1.86519,-0.863843,-1.970102,1.583895,-0.147976,0.627236
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,10.859946,10.455937,10.291218,9.903843,9.932714,9.53806,9.406259,9.049629,9.153014,8.729487,8.595086,8.214671,8.263163,7.823603,7.584746,7.187582,7.233865,6.798946,6.570253,6.179372,7.083909,6.595539,6.333119,5.887283,5.907886,5.440034,5.226897,4.742557,6.661316,6.342086,5.948581,5.689861,5.633539,5.128943,4.738167,4.179072,4.772107,4.351448,4.093191,4.588922,4.180633,4.361088,,3.586237,,3.032886,2.038596,1.524282,1.450764,0.905883,0.448101,0.23948,0.119149,0.145511,-0.236018,-0.365488
每股指标,每股资本公积金,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.186755,2.187842,2.187842,2.187842,1.225132,1.225132,1.225132,1.225132,1.225132,1.225132,1.225132,1.225132,2.115185,2.115185,2.115185,2.115185,2.115185,2.115185,2.115185,2.115185,2.115185,2.115185,2.111811,0.692886,0.692886,0.692886,,0.692886,,0.692886,0.692886,0.692886,0.660528,0.68289,0.487419,0.4471,0.401691,0.207106,0.149884,0.16055
每股指标,每股盈余公积金,1.707718,1.707718,1.569861,1.569861,1.569861,1.569861,1.436587,1.436587,1.436587,1.436587,1.287483,1.287483,1.287483,1.287483,1.129028,1.129028,1.129028,1.129028,0.976012,0.976012,1.108907,1.108907,0.938661,0.938661,0.938661,0.938661,0.769883,0.769883,1.077836,1.077836,0.860662,0.860662,0.860662,0.860662,0.666959,0.666959,0.666959,0.666959,0.50921,0.650769,0.650769,0.650769,,0.472688,,0.472688,0.337936,0.23793,0.150577,0.150398,0.092806,0.049266,0.02431,0.028671,0.010673,0.011985
每股指标,每股留存收益,12.567665,12.163656,11.86108,11.473705,11.502575,11.107922,10.842846,10.486216,10.589601,10.166074,9.882569,9.502154,9.550646,9.111086,8.713774,8.31661,8.362893,7.927974,7.546265,7.155384,8.192816,7.704447,7.27178,6.825945,6.846548,6.378695,5.996781,5.512441,7.739152,7.419923,6.809243,6.550523,6.494201,5.989606,5.405127,4.846031,5.439067,5.018407,4.602402,5.239691,4.831402,5.011857,,4.058925,,3.505574,2.376532,1.762212,1.601341,1.056281,0.540908,0.288746,0.14346,0.174182,-0.225345,-0.353502
